      Time          Predicted AL
2018/145-06:29:23      -31.5
2018/145-06:39:23      -29.8
2018/145-06:49:23      -28.9
2018/145-06:59:23      -30.1
2018/145-07:09:23      -33.2
2018/145-07:19:23      -34.9
2018/145-07:29:23      -36.9
2018/145-07:39:23      -40.8
2018/145-07:49:23      -44.3
2018/145-07:59:23      -44.5
2018/145-08:09:23      -46.7
2018/145-08:19:23      -47.8
2018/145-08:29:23      -48.6
2018/145-08:39:23      -50.2
2018/145-08:49:23      -48.0
2018/145-08:59:23      -45.6
2018/145-09:09:23      -44.1
2018/145-09:19:23      -42.9
2018/145-09:29:23      -40.0
2018/145-09:39:23      -37.0
2018/145-09:49:23      -34.6
2018/145-09:59:23      -32.6
2018/145-10:09:23      -30.7
2018/145-10:19:23      -29.0
2018/145-10:29:23      -27.7
2018/145-10:39:23      -26.5
2018/145-10:49:23      -25.6
2018/145-10:59:23      -24.9
2018/145-11:09:23      -25.0
2018/145-11:19:23      -26.6
2018/145-11:29:23      -28.9
2018/145-11:39:23      -30.4
2018/145-11:49:23      -32.2
2018/145-11:59:23      -35.1
2018/145-12:09:23      -42.2
2018/145-12:19:23      -51.1
2018/145-12:29:23      -60.9
2018/145-12:39:23      -71.1
2018/145-12:49:23      -81.2
2018/145-12:59:23      -90.2
2018/145-13:09:23      -97.1
2018/145-13:19:23     -101.9
2018/145-13:29:23     -104.5
2018/145-13:39:23     -103.7
2018/145-13:49:23     -102.0
2018/145-13:59:23      -99.5
2018/145-14:09:23      -93.5
2018/145-14:19:23      -86.5
2018/145-14:29:23      -79.4
2018/145-14:39:23      -72.6
2018/145-14:49:23      -65.5
2018/145-14:59:23      -59.0
2018/145-15:09:23      -53.2
2018/145-15:19:23      -48.3
2018/145-15:29:23      -44.3
2018/145-15:39:23      -41.2
2018/145-15:49:23      -38.9
2018/145-15:59:23      -37.1
2018/145-16:09:23      -35.8
2018/145-16:19:23      -34.9
2018/145-16:29:23      -34.0
2018/145-16:39:23      -33.3
2018/145-16:49:23      -32.7
2018/145-16:59:23      -32.2
2018/145-17:09:23      -31.7
2018/145-17:19:23      -31.3
2018/145-17:29:23      -30.8
2018/145-17:39:23      -30.3
2018/145-17:49:23      -29.8
2018/145-17:59:23      -29.6
2018/145-18:09:23      -30.4
2018/145-18:19:23      -31.0
2018/145-18:29:23      -30.8
2018/145-18:39:23      -30.4
2018/145-18:49:23      -30.1
2018/145-18:59:23      -29.6
2018/145-19:09:23      -29.0
2018/145-19:19:23      -28.2
2018/145-19:29:23      -27.5
2018/145-19:39:23      -26.8
2018/145-19:49:23      -25.8
2018/145-19:59:23      -25.1
2018/145-20:09:23      -24.3
2018/145-20:19:23      -23.6
2018/145-20:29:23      -22.8
2018/145-20:39:23      -22.1
2018/145-20:49:23      -21.4
2018/145-20:59:23      -20.9
2018/145-21:09:23      -20.2
2018/145-21:19:23      -19.5
2018/145-21:29:23      -18.8
2018/145-21:39:23      -18.2
2018/145-21:49:23      -17.5
2018/145-21:59:23      -16.9
2018/145-22:09:23      -16.4
2018/145-22:19:23      -16.0
2018/145-22:29:23      -15.7
2018/145-22:39:23      -15.3
2018/145-22:49:23      -14.8
2018/145-22:59:23      -14.3
2018/145-23:09:23      -13.9
2018/145-23:19:23      -13.4
2018/145-23:29:23      -12.9
2018/145-23:39:23      -12.4
2018/145-23:49:23      -12.0
2018/145-23:59:23      -11.5
2018/146-00:09:23      -11.1
2018/146-00:19:23      -10.7
2018/146-00:29:23      -10.4
2018/146-00:39:23      -10.0
2018/146-00:49:23       -9.7
2018/146-00:59:23       -9.4
2018/146-01:09:23       -9.1
2018/146-01:19:23       -8.8
2018/146-01:29:23       -8.6
2018/146-01:39:23       -8.9
2018/146-01:49:23       -9.5
2018/146-01:59:23      -10.0
2018/146-02:09:23      -10.7
2018/146-02:19:23      -11.6
2018/146-02:29:23      -12.2
2018/146-02:39:23      -12.2
2018/146-02:49:23      -12.1
2018/146-02:59:23      -11.8
2018/146-03:09:23      -11.5
2018/146-03:19:23      -11.2
2018/146-03:29:23      -11.0
2018/146-03:39:23      -10.8
2018/146-03:49:23      -10.9
2018/146-03:59:23      -11.1
2018/146-04:09:23      -11.3
2018/146-04:19:23      -11.6
2018/146-04:29:23      -11.9
2018/146-04:39:23      -12.2
2018/146-04:49:23      -12.5
2018/146-04:59:23      -12.7
2018/146-05:09:23      -12.9
2018/146-05:19:23      -12.7
2018/146-05:29:23      -12.6
2018/146-05:39:23      -12.5
2018/146-05:49:23      -12.5
2018/146-05:59:23      -12.5
2018/146-06:09:23      -12.5
2018/146-06:19:23      -12.7
2018/146-06:29:23      -13.0
2018/146-06:39:23      -13.4
2018/146-06:49:23      -13.8
2018/146-06:59:23      -14.0
2018/146-07:09:23      -14.2
2018/146-07:19:23      -14.3
2018/146-07:29:23      -14.4
2018/146-07:39:23      -14.5
2018/146-07:49:23      -15.1
2018/146-07:59:23      -15.7
2018/146-08:09:23      -16.1
2018/146-08:19:23      -16.4
2018/146-08:29:23      -16.7
2018/146-08:39:23      -17.0
2018/146-08:49:23      -17.3
2018/146-08:59:23      -17.5
2018/146-09:09:23      -17.6
2018/146-09:19:23      -17.6
2018/146-09:29:23      -17.6
2018/146-09:39:23      -17.7
2018/146-09:49:23      -18.0
2018/146-09:59:23      -18.4
2018/146-10:09:23      -19.1
2018/146-10:19:23      -20.2
2018/146-10:29:23      -21.1
2018/146-10:39:23      -22.1
2018/146-10:49:23      -23.3
2018/146-10:59:23      -24.4
2018/146-11:09:23      -25.4
2018/146-11:19:23      -26.3
2018/146-11:29:23      -27.1
2018/146-11:39:23      -27.7
2018/146-11:49:23      -28.0
2018/146-11:59:23      -28.0
2018/146-12:09:23      -27.9
2018/146-12:19:23      -27.6
2018/146-12:29:23      -27.3
2018/146-12:39:23      -26.9
2018/146-12:49:23      -26.4
2018/146-12:59:23      -26.0
2018/146-13:09:23      -25.7
2018/146-13:19:23      -25.4
2018/146-13:29:23      -25.3
2018/146-13:39:23      -25.3
2018/146-13:49:23      -25.3
2018/146-13:59:23      -25.5
2018/146-14:09:23      -25.6
2018/146-14:19:23      -25.9
2018/146-14:29:23      -26.1
2018/146-14:39:23      -26.3
2018/146-14:49:23      -26.5
2018/146-14:59:23      -26.7
2018/146-15:09:23      -26.9
2018/146-15:19:23      -27.1
2018/146-15:29:23      -27.3
2018/146-15:39:23      -27.5
2018/146-15:49:23      -28.2
2018/146-15:59:23      -28.6
2018/146-16:09:23      -28.9
2018/146-16:19:23      -29.3
2018/146-16:29:23      -29.7
2018/146-16:39:23      -29.8
2018/146-16:49:23      -29.9
2018/146-16:59:23      -29.8
2018/146-17:09:23      -29.5
2018/146-17:19:23      -29.2
2018/146-17:29:23      -28.8
2018/146-17:39:23      -28.4
2018/146-17:49:23      -28.2
2018/146-17:59:23      -28.0
2018/146-18:09:23      -27.6
2018/146-18:19:23      -27.2
2018/146-18:29:23      -26.8
2018/146-18:39:23      -26.4
2018/146-18:49:23      -26.2
2018/146-18:59:23      -26.2
2018/146-19:09:23      -26.5
2018/146-19:19:23      -27.5
2018/146-19:29:23      -28.6
2018/146-19:39:23      -29.1
2018/146-19:49:23      -29.0
2018/146-19:59:23      -28.9
2018/146-20:09:23      -30.4
2018/146-20:19:23      -37.0
2018/146-20:29:23      -39.0
2018/146-20:39:23      -37.6
2018/146-20:49:23      -36.5
2018/146-20:59:23      -36.5
2018/146-21:09:23      -35.7
2018/146-21:19:23      -33.9
2018/146-21:29:23      -32.1
2018/146-21:39:23      -31.0
2018/146-21:49:23      -30.0
2018/146-21:59:23      -29.5
2018/146-22:09:23      -28.9
2018/146-22:19:23      -27.6
2018/146-22:29:23      -26.2
2018/146-22:39:23      -25.2
2018/146-22:49:23      -24.3
2018/146-22:59:23      -23.5
2018/146-23:09:23      -22.9
2018/146-23:19:23      -22.4
2018/146-23:29:23      -21.5
2018/146-23:39:23      -20.2
2018/146-23:49:23      -18.9
2018/146-23:59:23      -17.8
2018/147-00:09:23      -16.7
2018/147-00:19:23      -15.8
2018/147-00:29:23      -14.9
2018/147-00:39:23      -14.1
2018/147-00:49:23      -13.3
2018/147-00:59:23      -12.9
2018/147-01:09:23      -12.7
2018/147-01:19:23      -12.4
2018/147-01:29:23      -11.9
2018/147-01:39:23      -11.6
2018/147-01:49:23      -11.4
2018/147-01:59:23      -11.1
2018/147-02:09:23      -10.7
2018/147-02:19:23      -10.4
2018/147-02:29:23      -10.0
2018/147-02:39:23       -9.7
2018/147-02:49:23       -9.3
2018/147-02:59:23       -9.0
2018/147-03:09:23       -8.7
2018/147-03:19:23       -8.5
2018/147-03:29:23       -8.4
2018/147-03:39:23       -8.3
2018/147-03:49:23       -8.1
2018/147-03:59:23       -8.1
2018/147-04:09:23       -8.0
2018/147-04:19:23       -8.0
2018/147-04:29:23       -8.0
2018/147-04:39:23       -8.0
2018/147-04:49:23       -8.0
2018/147-04:59:23       -8.2
2018/147-05:09:23       -8.3
2018/147-05:19:23       -8.5
2018/147-05:29:23       -8.6
2018/147-05:39:23       -8.7
2018/147-05:49:23       -8.9
2018/147-05:59:23       -9.1
2018/147-06:09:23       -9.2
2018/147-06:19:23       -9.4
2018/147-06:29:23       -9.6
2018/147-06:39:23       -9.9
2018/147-06:49:23      -10.1
2018/147-06:59:23      -10.4
2018/147-07:09:23      -10.6
2018/147-07:19:23      -10.9
2018/147-07:29:23      -11.2
2018/147-07:39:23      -11.5
2018/147-07:49:23      -11.7
2018/147-07:59:23      -12.1
2018/147-08:09:23      -12.5
2018/147-08:19:23      -14.0
2018/147-08:29:23      -17.1
2018/147-08:39:23      -22.3
2018/147-08:49:23      -30.8
2018/147-08:59:23      -40.2
2018/147-09:09:23      -47.1
2018/147-09:19:23      -52.1
2018/147-09:29:23      -56.7
2018/147-09:39:23      -63.0
2018/147-09:49:23      -68.9
2018/147-09:59:23      -72.8
2018/147-10:09:23      -75.2
2018/147-10:19:23      -78.1
2018/147-10:29:23      -80.7
2018/147-10:39:23      -85.4
2018/147-10:49:23      -91.8
2018/147-10:59:23      -97.1
2018/147-11:09:23     -101.9
2018/147-11:19:23     -108.0
2018/147-11:29:23     -112.2
2018/147-11:39:23     -111.6
2018/147-11:49:23     -110.7
2018/147-11:59:23     -105.0
2018/147-12:09:23      -99.1
2018/147-12:19:23      -92.3
2018/147-12:29:23      -85.0
2018/147-12:39:23      -76.8
2018/147-12:49:23      -68.8
2018/147-12:59:23      -61.4
2018/147-13:09:23      -55.3
2018/147-13:19:23      -52.1
2018/147-13:29:23      -51.2
2018/147-13:39:23      -49.0
2018/147-13:49:23      -47.4
2018/147-13:59:23      -47.0
2018/147-14:09:23      -47.1
2018/147-14:19:23      -46.5
2018/147-14:29:23      -45.6
2018/147-14:39:23      -44.3
2018/147-14:49:23      -43.0
2018/147-14:59:23      -42.2
2018/147-15:09:23      -41.4
2018/147-15:19:23      -40.5
2018/147-15:29:23      -40.8
2018/147-15:39:23      -41.3
2018/147-15:49:23      -41.3
2018/147-15:59:23      -41.1
2018/147-16:09:23      -41.6
2018/147-16:19:23      -42.3
2018/147-16:29:23      -41.9
2018/147-16:39:23      -40.9
2018/147-16:49:23      -39.8
2018/147-16:59:23      -38.8
2018/147-17:09:23      -37.8
2018/147-17:19:23      -37.1
2018/147-17:29:23      -36.4
2018/147-17:39:23      -37.2
2018/147-17:49:23      -37.4
2018/147-17:59:23      -37.0
2018/147-18:09:23      -37.3
2018/147-18:19:23      -38.9
2018/147-18:29:23      -40.1
2018/147-18:39:23      -40.2
2018/147-18:49:23      -39.6
2018/147-18:59:23      -39.0
2018/147-19:09:23      -38.6
2018/147-19:19:23      -38.5
2018/147-19:29:23      -37.6
2018/147-19:39:23      -35.8
2018/147-19:49:23      -34.2
2018/147-19:59:23      -34.4
2018/147-20:09:23      -35.4
2018/147-20:19:23      -35.5
2018/147-20:29:23      -35.2
2018/147-20:39:23      -34.6
2018/147-20:49:23      -33.6
2018/147-20:59:23      -32.3
2018/147-21:09:23      -30.7
2018/147-21:19:23      -29.1
2018/147-21:29:23      -27.3
2018/147-21:39:23      -25.6
2018/147-21:49:23      -24.0
2018/147-21:59:23      -22.5
2018/147-22:09:23      -21.2
2018/147-22:19:23      -20.0
2018/147-22:29:23      -19.4
2018/147-22:39:23      -29.1
2018/147-22:49:23      -42.8
2018/147-22:59:23      -53.0
2018/147-23:09:23      -65.8
2018/147-23:19:23      -77.1
2018/147-23:29:23      -80.6
2018/147-23:39:23      -78.1
2018/147-23:49:23      -75.7
2018/147-23:59:23      -72.3
2018/148-00:09:23      -68.2
2018/148-00:19:23      -63.5
2018/148-00:29:23      -56.4
2018/148-00:39:23      -46.7
2018/148-00:49:23      -38.8
2018/148-00:59:23      -33.3
2018/148-01:09:23      -31.8
2018/148-01:19:23      -25.0
2018/148-01:29:23      -22.2
2018/148-01:39:23      -20.1
2018/148-01:49:23      -18.3
2018/148-01:59:23      -16.9
2018/148-02:09:23      -15.7
2018/148-02:19:23      -14.7
2018/148-02:29:23      -13.9
2018/148-02:39:23      -13.2
2018/148-02:49:23      -12.5
2018/148-02:59:23      -12.0
2018/148-03:09:23      -11.5
2018/148-03:19:23      -11.1
2018/148-03:29:23      -11.0
2018/148-03:39:23      -17.5
2018/148-03:49:23      -23.5
2018/148-03:59:23      -22.8
2018/148-04:09:23      -21.5
2018/148-04:19:23      -18.9
2018/148-04:29:23      -14.8
2018/148-04:39:23      -11.7
2018/148-04:49:23      -13.0
2018/148-04:59:23      -13.9
2018/148-05:09:23      -12.6
2018/148-05:19:23      -10.8
2018/148-05:29:23      -10.7
2018/148-05:39:23      -10.7
2018/148-05:49:23      -11.0
2018/148-05:59:23      -15.2
2018/148-06:09:23      -26.3
2018/148-06:19:23      -40.2
2018/148-06:29:23      -53.4
2018/148-06:39:23      -71.0
2018/148-06:49:23      -92.5
2018/148-06:59:23     -107.3
2018/148-07:09:23     -106.7
2018/148-07:19:23     -104.0
2018/148-07:29:23     -103.4
2018/148-07:39:23     -103.6
2018/148-07:49:23     -102.3
2018/148-07:59:23      -96.6
2018/148-08:09:23      -96.6
2018/148-08:19:23      -91.4
2018/148-08:29:23      -84.7
2018/148-08:39:23      -81.5
2018/148-08:49:23      -85.5
2018/148-08:59:23      -79.7
2018/148-09:09:23      -71.4
2018/148-09:19:23      -64.9
2018/148-09:29:23      -60.4
2018/148-09:39:23      -54.7
2018/148-09:49:23      -49.2
2018/148-09:59:23      -44.5
2018/148-10:09:23      -40.5
2018/148-10:19:23      -37.0
2018/148-10:29:23      -34.2
2018/148-10:39:23      -31.8
2018/148-10:49:23      -30.5
2018/148-10:59:23      -29.7
2018/148-11:09:23      -28.8
2018/148-11:19:23      -28.6
2018/148-11:29:23      -38.1
2018/148-11:39:23      -49.9
2018/148-11:49:23      -58.6
2018/148-11:59:23      -69.8
2018/148-12:09:23      -86.6
2018/148-12:19:23      -93.7
2018/148-12:29:23      -92.2
2018/148-12:39:23      -91.2
2018/148-12:49:23      -91.1
2018/148-12:59:23      -89.6
2018/148-13:09:23      -85.9
2018/148-13:19:23      -79.0
2018/148-13:29:23      -71.0
2018/148-13:39:23      -65.0
2018/148-13:49:23      -60.6
2018/148-13:59:23      -56.6
2018/148-14:09:23      -54.9
2018/148-14:19:23      -57.2
2018/148-14:29:23      -63.3
2018/148-14:39:23      -72.4
2018/148-14:49:23      -84.3
2018/148-14:59:23      -88.4
2018/148-15:09:23      -89.4
2018/148-15:19:23      -90.8
2018/148-15:29:23      -92.9
2018/148-15:39:23      -92.0
2018/148-15:49:23      -87.2
2018/148-15:59:23      -80.8
2018/148-16:09:23      -73.6
2018/148-16:19:23      -66.3
2018/148-16:29:23      -59.2
2018/148-16:39:23      -53.3
2018/148-16:49:23      -48.9
2018/148-16:59:23      -46.1
2018/148-17:09:23      -43.4
2018/148-17:19:23      -41.5
2018/148-17:29:23      -40.8
2018/148-17:39:23      -41.6
2018/148-17:49:23      -43.3
2018/148-17:59:23      -45.1
2018/148-18:09:23      -46.0
2018/148-18:19:23      -45.9
2018/148-18:29:23      -45.6
2018/148-18:39:23      -45.4
2018/148-18:49:23      -44.8
2018/148-18:59:23      -43.6
2018/148-19:09:23      -41.6
2018/148-19:19:23      -39.5
2018/148-19:29:23      -37.1
2018/148-19:39:23      -34.9
2018/148-19:49:23      -32.9
2018/148-19:59:23      -33.0
2018/148-20:09:23      -32.5
2018/148-20:19:23      -31.4
2018/148-20:29:23      -30.1
2018/148-20:39:23      -28.9
2018/148-20:49:23      -27.7
2018/148-20:59:23      -26.6
2018/148-21:09:23      -25.6
2018/148-21:19:23      -24.6
2018/148-21:29:23      -23.7
2018/148-21:39:23      -22.8
2018/148-21:49:23      -21.9
2018/148-21:59:23      -21.0
2018/148-22:09:23      -20.2
2018/148-22:19:23      -19.5
2018/148-22:29:23      -19.0
2018/148-22:39:23      -18.6
2018/148-22:49:23      -17.9
2018/148-22:59:23      -17.1
2018/148-23:09:23      -16.4
2018/148-23:19:23      -15.9
2018/148-23:29:23      -15.5
2018/148-23:39:23      -15.3
2018/148-23:49:23      -15.0
2018/148-23:59:23      -14.5
2018/149-00:09:23      -14.0
2018/149-00:19:23      -13.5
2018/149-00:29:23      -13.0
2018/149-00:39:23      -12.5
2018/149-00:49:23      -12.1
2018/149-00:59:23      -11.7
2018/149-01:09:23      -11.2
2018/149-01:19:23      -10.9
2018/149-01:29:23      -10.6
2018/149-01:39:23      -10.5
2018/149-01:49:23      -10.4
2018/149-01:59:23      -10.1
2018/149-02:09:23       -9.8
2018/149-02:19:23       -9.9
2018/149-02:29:23      -11.6
2018/149-02:39:23      -14.6
2018/149-02:49:23      -17.1
2018/149-02:59:23      -18.0
2018/149-03:09:23      -20.8
2018/149-03:19:23      -24.8
2018/149-03:29:23      -31.4
2018/149-03:39:23      -53.2
2018/149-03:49:23      -82.7
2018/149-03:59:23     -108.4
2018/149-04:09:23     -132.9
2018/149-04:19:23     -146.2
2018/149-04:29:23     -142.8
2018/149-04:39:23     -140.0
2018/149-04:49:23     -143.1
2018/149-04:59:23     -137.7
2018/149-05:09:23     -123.1
2018/149-05:19:23     -107.8
2018/149-05:29:23      -93.3
2018/149-05:39:23      -81.1
2018/149-05:49:23      -68.2
2018/149-05:59:23      -57.9
2018/149-06:09:23      -48.9
2018/149-06:19:23      -42.1
2018/149-06:29:23      -36.6
2018/149-06:39:23      -32.3
2018/149-06:49:23      -29.1
2018/149-06:59:23      -27.2
2018/149-07:09:23      -27.5
2018/149-07:19:23      -30.7
2018/149-07:29:23      -29.3
2018/149-07:39:23      -27.9
2018/149-07:49:23      -27.2
2018/149-07:59:23      -26.8
2018/149-08:09:23      -25.6
2018/149-08:19:23      -24.5
2018/149-08:29:23      -23.6
2018/149-08:39:23      -22.8
2018/149-08:49:23      -22.1
2018/149-08:59:23      -21.5
2018/149-09:09:23      -21.1
2018/149-09:19:23      -20.9
2018/149-09:29:23      -20.8
2018/149-09:39:23      -20.6
2018/149-09:49:23      -20.5
2018/149-09:59:23      -20.6
2018/149-10:09:23      -22.3
2018/149-10:19:23      -24.8
2018/149-10:29:23      -25.7
2018/149-10:39:23      -26.5
2018/149-10:49:23      -29.9
2018/149-10:59:23      -34.9
2018/149-11:09:23      -41.8
2018/149-11:19:23      -48.0
2018/149-11:29:23      -52.3
2018/149-11:39:23      -56.9
2018/149-11:49:23      -59.1
2018/149-11:59:23      -61.6
2018/149-12:09:23      -64.6
2018/149-12:19:23      -66.4
2018/149-12:29:23      -66.2
2018/149-12:39:23      -66.9
2018/149-12:49:23      -73.4
2018/149-12:59:23      -76.9
2018/149-13:09:23      -79.2
2018/149-13:19:23      -75.9
2018/149-13:29:23      -78.4
2018/149-13:39:23      -85.8
2018/149-13:49:23      -84.8
2018/149-13:59:23      -82.8
2018/149-14:09:23      -81.8
2018/149-14:19:23      -81.2
2018/149-14:29:23      -78.6
2018/149-14:39:23      -75.8
2018/149-14:49:23      -73.2
2018/149-14:59:23      -70.9
2018/149-15:09:23      -67.5
2018/149-15:19:23      -64.8
2018/149-15:29:23      -64.7
2018/149-15:39:23      -64.3
2018/149-15:49:23      -63.3
2018/149-15:59:23      -62.8
2018/149-16:09:23      -62.5
2018/149-16:19:23      -61.6
2018/149-16:29:23      -60.5
2018/149-16:39:23      -59.4
2018/149-16:49:23      -57.6
2018/149-16:59:23      -55.6
2018/149-17:09:23      -53.3
2018/149-17:19:23      -51.0
2018/149-17:29:23      -48.5
2018/149-17:39:23      -46.0
2018/149-17:49:23      -43.7
2018/149-17:59:23      -41.5
2018/149-18:09:23      -39.6
2018/149-18:19:23      -37.8
2018/149-18:29:23      -36.2
2018/149-18:39:23      -34.8
2018/149-18:49:23      -33.6
2018/149-18:59:23      -32.4
2018/149-19:09:23      -31.3
2018/149-19:19:23      -30.5
2018/149-19:29:23      -29.5
2018/149-19:39:23      -28.7
2018/149-19:49:23      -30.8
2018/149-19:59:23      -36.6
2018/149-20:09:23      -45.9
2018/149-20:19:23      -56.2
2018/149-20:29:23      -64.5
2018/149-20:39:23      -69.9
2018/149-20:49:23      -72.1
2018/149-20:59:23      -72.6
2018/149-21:09:23      -71.5
2018/149-21:19:23      -68.5
2018/149-21:29:23      -64.0
2018/149-21:39:23      -58.9
2018/149-21:49:23      -53.7
2018/149-21:59:23      -48.2
2018/149-22:09:23      -43.7
2018/149-22:19:23      -41.5
2018/149-22:29:23      -39.6
2018/149-22:39:23      -37.8
2018/149-22:49:23      -36.4
2018/149-22:59:23      -35.9
2018/149-23:09:23      -35.2
2018/149-23:19:23      -34.5
2018/149-23:29:23      -34.4
2018/149-23:39:23      -33.7
2018/149-23:49:23      -31.6
2018/149-23:59:23      -29.4
2018/150-00:09:23      -27.5
2018/150-00:19:23      -25.6
2018/150-00:29:23      -23.7
2018/150-00:39:23      -21.9
2018/150-00:49:23      -20.5
2018/150-00:59:23      -19.0
2018/150-01:09:23      -17.8
2018/150-01:19:23      -18.0
2018/150-01:29:23      -17.0
2018/150-01:39:23      -16.1
2018/150-01:49:23      -15.4
2018/150-01:59:23      -15.1
2018/150-02:09:23      -14.6
2018/150-02:19:23      -14.0
2018/150-02:29:23      -13.4
2018/150-02:39:23      -12.8
2018/150-02:49:23      -12.2
2018/150-02:59:23      -11.6
2018/150-03:09:23      -11.0
2018/150-03:19:23      -10.6
2018/150-03:29:23      -10.2
2018/150-03:39:23      -10.0
2018/150-03:49:23      -10.5
2018/150-03:59:23      -12.0
2018/150-04:09:23      -15.1
2018/150-04:19:23      -19.8
2018/150-04:29:23      -24.6
2018/150-04:39:23      -25.7
2018/150-04:49:23      -26.3
2018/150-04:59:23      -27.2
2018/150-05:09:23      -28.6
2018/150-05:19:23      -31.0
2018/150-05:29:23      -35.4
2018/150-05:39:23      -40.9
2018/150-05:49:23      -44.4
2018/150-05:59:23      -47.7
2018/150-06:09:23      -49.1
2018/150-06:19:23      -49.4
2018/150-06:29:23      -48.2
2018/150-06:39:23      -46.5
2018/150-06:49:23      -43.7
2018/150-06:59:23      -40.0
2018/150-07:09:23      -35.9
2018/150-07:19:23      -32.0
2018/150-07:29:23      -28.5
2018/150-07:39:23      -25.7
2018/150-07:49:23      -23.7
2018/150-07:59:23      -22.4
2018/150-08:09:23      -21.6
2018/150-08:19:23      -20.9
2018/150-08:29:23      -20.3
2018/150-08:39:23      -19.9
2018/150-08:49:23      -19.7
2018/150-08:59:23      -19.5
2018/150-09:09:23      -19.3
2018/150-09:19:23      -19.2
2018/150-09:29:23      -19.1
2018/150-09:39:23      -19.1
2018/150-09:49:23      -19.2
2018/150-09:59:23      -19.2
2018/150-10:09:23      -19.3
2018/150-10:19:23      -19.4
2018/150-10:29:23      -19.5
2018/150-10:39:23      -19.7
2018/150-10:49:23      -19.8
2018/150-10:59:23      -20.0
2018/150-11:09:23      -20.2
2018/150-11:19:23      -20.4
2018/150-11:29:23      -20.6
2018/150-11:39:23      -20.9
2018/150-11:49:23      -21.1
2018/150-11:59:23      -21.4
2018/150-12:09:23      -21.6
2018/150-12:19:23      -21.9
2018/150-12:29:23      -22.2
2018/150-12:39:23      -22.5
2018/150-12:49:23      -22.9
2018/150-12:59:23      -23.3
2018/150-13:09:23      -23.7
2018/150-13:19:23      -24.2
2018/150-13:29:23      -24.5
2018/150-13:39:23      -24.9
2018/150-13:49:23      -25.4
2018/150-13:59:23      -26.1
2018/150-14:09:23      -26.8
2018/150-14:19:23      -27.2
2018/150-14:29:23      -27.5
2018/150-14:39:23      -27.9
2018/150-14:49:23      -28.3
2018/150-14:59:23      -28.5
2018/150-15:09:23      -28.8
2018/150-15:19:23      -28.9
2018/150-15:29:23      -29.0
2018/150-15:39:23      -29.1
2018/150-15:49:23      -29.2
2018/150-15:59:23      -29.3
2018/150-16:09:23      -29.3
2018/150-16:19:23      -29.6
2018/150-16:29:23      -31.2
2018/150-16:39:23      -33.6
2018/150-16:49:23      -36.4
2018/150-16:59:23      -39.6
2018/150-17:09:23      -43.4
2018/150-17:19:23      -47.4
2018/150-17:29:23      -51.4
2018/150-17:39:23      -55.0
2018/150-17:49:23      -58.1
2018/150-17:59:23      -60.5
2018/150-18:09:23      -62.2
2018/150-18:19:23      -63.1
2018/150-18:29:23      -61.6
2018/150-18:39:23      -58.9
2018/150-18:49:23      -55.8
2018/150-18:59:23      -52.5
2018/150-19:09:23      -48.6
2018/150-19:19:23      -44.7
2018/150-19:29:23      -40.9
2018/150-19:39:23      -39.6
2018/150-19:49:23      -45.5
2018/150-19:59:23      -49.9
2018/150-20:09:23      -53.9
2018/150-20:19:23      -57.5
2018/150-20:29:23      -62.6
2018/150-20:39:23      -66.7
2018/150-20:49:23      -67.1
2018/150-20:59:23      -65.5
2018/150-21:09:23      -63.9
2018/150-21:19:23      -61.2
2018/150-21:29:23      -56.5
2018/150-21:39:23      -51.5
2018/150-21:49:23      -47.6
2018/150-21:59:23      -44.0
2018/150-22:09:23      -39.3
2018/150-22:19:23      -36.1
2018/150-22:29:23      -36.5
2018/150-22:39:23      -39.4
2018/150-22:49:23      -44.4
2018/150-22:59:23      -52.7
2018/150-23:09:23      -63.2
2018/150-23:19:23      -72.7
2018/150-23:29:23      -78.2
2018/150-23:39:23      -80.2
2018/150-23:49:23      -81.8
2018/150-23:59:23      -83.0
2018/151-00:09:23      -82.6
2018/151-00:19:23      -80.9
2018/151-00:29:23      -78.6
2018/151-00:39:23      -76.0
2018/151-00:49:23      -73.4
2018/151-00:59:23      -71.0
2018/151-01:09:23      -69.0
2018/151-01:19:23      -67.5
2018/151-01:29:23      -66.5
2018/151-01:39:23      -65.9
2018/151-01:49:23      -65.7
2018/151-01:59:23      -65.7
2018/151-02:09:23      -65.8
2018/151-02:19:23      -65.8
2018/151-02:29:23      -65.6
2018/151-02:39:23      -65.6
2018/151-02:49:23      -64.6
2018/151-02:59:23      -61.2
2018/151-03:09:23      -57.3
2018/151-03:19:23      -53.8
2018/151-03:29:23      -49.8
2018/151-03:39:23      -45.4
2018/151-03:49:23      -40.9
2018/151-03:59:23      -36.6
2018/151-04:09:23      -33.0
2018/151-04:19:23      -30.7
2018/151-04:29:23      -28.5
2018/151-04:39:23      -26.7
2018/151-04:49:23      -27.4
2018/151-04:59:23      -27.8
2018/151-05:09:23      -27.6
2018/151-05:19:23      -27.3
2018/151-05:29:23      -27.8
2018/151-05:39:23      -27.5
2018/151-05:49:23      -26.4
2018/151-05:59:23      -25.3
2018/151-06:09:23      -24.3
2018/151-06:19:23      -23.1
2018/151-06:29:23      -22.1
2018/151-06:39:23      -22.5
2018/151-06:49:23      -23.7
2018/151-06:59:23      -24.6
2018/151-07:09:23      -25.6
2018/151-07:19:23      -27.4
2018/151-07:29:23      -30.0
2018/151-07:39:23      -31.8
2018/151-07:49:23      -33.4
2018/151-07:59:23      -34.6
