      Time          Predicted AL
2018/237-06:39:23      -11.0
2018/237-06:49:23      -10.8
2018/237-06:59:23      -10.8
2018/237-07:09:23      -11.5
2018/237-07:19:23      -12.8
2018/237-07:29:23      -14.7
2018/237-07:39:23      -16.9
2018/237-07:49:23      -18.6
2018/237-07:59:23      -19.6
2018/237-08:09:23      -20.1
2018/237-08:19:23      -20.8
2018/237-08:29:23      -24.4
2018/237-08:39:23      -27.9
2018/237-08:49:23      -26.9
2018/237-08:59:23      -26.3
2018/237-09:09:23      -26.8
2018/237-09:19:23      -27.2
2018/237-09:29:23      -26.7
2018/237-09:39:23      -26.2
2018/237-09:49:23      -26.1
2018/237-09:59:23      -26.2
2018/237-10:09:23      -26.6
2018/237-10:19:23      -27.0
2018/237-10:29:23      -27.2
2018/237-10:39:23      -27.1
2018/237-10:49:23      -27.4
2018/237-10:59:23      -27.3
2018/237-11:09:23      -26.5
2018/237-11:19:23      -24.4
2018/237-11:29:23      -22.7
2018/237-11:39:23      -22.1
2018/237-11:49:23      -22.6
2018/237-11:59:23      -23.2
2018/237-12:09:23      -24.0
2018/237-12:19:23      -24.1
2018/237-12:29:23      -23.8
2018/237-12:39:23      -23.9
2018/237-12:49:23      -24.2
2018/237-12:59:23      -24.7
2018/237-13:09:23      -24.7
2018/237-13:19:23      -23.8
2018/237-13:29:23      -22.4
2018/237-13:39:23      -21.7
2018/237-13:49:23      -22.7
2018/237-13:59:23      -22.7
2018/237-14:09:23      -22.3
2018/237-14:19:23      -21.7
2018/237-14:29:23      -21.2
2018/237-14:39:23      -20.9
2018/237-14:49:23      -20.8
2018/237-14:59:23      -20.7
2018/237-15:09:23      -20.8
2018/237-15:19:23      -21.8
2018/237-15:29:23      -24.0
2018/237-15:39:23      -28.5
2018/237-15:49:23      -35.5
2018/237-15:59:23      -44.4
2018/237-16:09:23      -56.4
2018/237-16:19:23      -73.1
2018/237-16:29:23      -94.5
2018/237-16:39:23     -117.1
2018/237-16:49:23     -139.7
2018/237-16:59:23     -168.5
2018/237-17:09:23     -201.6
2018/237-17:19:23     -262.6
2018/237-17:29:23     -312.6
2018/237-17:39:23     -354.3
2018/237-17:49:23     -408.9
2018/237-17:59:23     -466.8
2018/237-18:09:23     -515.8
2018/237-18:19:23     -556.0
2018/237-18:29:23     -585.5
2018/237-18:39:23     -607.0
2018/237-18:49:23     -622.4
2018/237-18:59:23     -625.5
2018/237-19:09:23     -606.6
2018/237-19:19:23     -601.3
2018/237-19:29:23     -587.7
2018/237-19:39:23     -565.0
2018/237-19:49:23     -553.1
2018/237-19:59:23     -550.8
2018/237-20:09:23     -553.4
2018/237-20:19:23     -556.1
2018/237-20:29:23     -552.5
2018/237-20:39:23     -555.3
2018/237-20:49:23     -558.1
2018/237-20:59:23     -544.6
2018/237-21:09:23     -531.3
2018/237-21:19:23     -516.9
2018/237-21:29:23     -523.7
2018/237-21:39:23     -535.8
2018/237-21:49:23     -533.6
2018/237-21:59:23     -532.8
2018/237-22:09:23     -540.8
2018/237-22:19:23     -543.7
2018/237-22:29:23     -552.3
2018/237-22:39:23     -568.4
2018/237-22:49:23     -577.0
2018/237-22:59:23     -585.1
2018/237-23:09:23     -592.7
2018/237-23:19:23     -589.3
2018/237-23:29:23     -582.3
2018/237-23:39:23     -571.7
2018/237-23:49:23     -556.4
2018/237-23:59:23     -546.4
2018/238-00:09:23     -535.4
2018/238-00:19:23     -537.1
2018/238-00:29:23     -538.3
2018/238-00:39:23     -535.8
2018/238-00:49:23     -533.5
2018/238-00:59:23     -538.3
2018/238-01:09:23     -539.4
2018/238-01:19:23     -527.4
2018/238-01:29:23     -518.5
2018/238-01:39:23     -516.5
2018/238-01:49:23     -516.1
2018/238-01:59:23     -515.4
2018/238-02:09:23     -517.3
2018/238-02:19:23     -522.0
2018/238-02:29:23     -530.7
2018/238-02:39:23     -538.6
2018/238-02:49:23     -549.6
2018/238-02:59:23     -557.8
2018/238-03:09:23     -562.5
2018/238-03:19:23     -567.3
2018/238-03:29:23     -572.8
2018/238-03:39:23     -578.9
2018/238-03:49:23     -582.2
2018/238-03:59:23     -583.6
2018/238-04:09:23     -586.0
2018/238-04:19:23     -589.5
2018/238-04:29:23     -590.4
2018/238-04:39:23     -590.9
2018/238-04:49:23     -592.2
2018/238-04:59:23     -592.9
2018/238-05:09:23     -593.4
2018/238-05:19:23     -595.2
2018/238-05:29:23     -598.9
2018/238-05:39:23     -603.3
2018/238-05:49:23     -609.0
2018/238-05:59:23     -616.2
2018/238-06:09:23     -623.3
2018/238-06:19:23     -626.8
2018/238-06:29:23     -628.1
2018/238-06:39:23     -631.1
2018/238-06:49:23     -633.6
2018/238-06:59:23     -635.1
2018/238-07:09:23     -634.7
2018/238-07:19:23     -633.5
2018/238-07:29:23     -633.5
2018/238-07:39:23     -633.9
2018/238-07:49:23     -631.2
2018/238-07:59:23     -625.9
2018/238-08:09:23     -622.8
2018/238-08:19:23     -621.9
2018/238-08:29:23     -616.1
2018/238-08:39:23     -605.8
2018/238-08:49:23     -592.9
2018/238-08:59:23     -573.5
2018/238-09:09:23     -546.4
2018/238-09:19:23     -513.4
2018/238-09:29:23     -474.1
2018/238-09:39:23     -431.5
2018/238-09:49:23     -405.2
2018/238-09:59:23     -350.1
2018/238-10:09:23     -304.7
2018/238-10:19:23     -301.4
2018/238-10:29:23     -313.4
2018/238-10:39:23     -333.0
2018/238-10:49:23     -385.6
2018/238-10:59:23     -453.4
2018/238-11:09:23     -517.6
2018/238-11:19:23     -574.1
2018/238-11:29:23     -617.8
2018/238-11:39:23     -652.3
2018/238-11:49:23     -685.1
2018/238-11:59:23     -712.2
2018/238-12:09:23     -731.9
2018/238-12:19:23     -742.6
2018/238-12:29:23     -737.2
2018/238-12:39:23     -711.7
2018/238-12:49:23     -673.9
2018/238-12:59:23     -636.1
2018/238-13:09:23     -590.8
2018/238-13:19:23     -519.8
2018/238-13:29:23     -443.1
2018/238-13:39:23     -390.6
2018/238-13:49:23     -347.4
2018/238-13:59:23     -295.5
2018/238-14:09:23     -247.3
2018/238-14:19:23     -196.8
2018/238-14:29:23     -155.6
2018/238-14:39:23     -139.9
2018/238-14:49:23     -148.6
2018/238-14:59:23     -175.8
2018/238-15:09:23     -246.8
2018/238-15:19:23     -367.9
2018/238-15:29:23     -504.4
2018/238-15:39:23     -601.0
2018/238-15:49:23     -650.3
2018/238-15:59:23     -692.6
2018/238-16:09:23     -757.1
2018/238-16:19:23     -825.5
2018/238-16:29:23     -839.0
2018/238-16:39:23     -821.2
2018/238-16:49:23     -845.5
2018/238-16:59:23     -836.3
2018/238-17:09:23     -761.3
2018/238-17:19:23     -680.7
2018/238-17:29:23     -617.7
2018/238-17:39:23     -541.6
2018/238-17:49:23     -457.3
2018/238-17:59:23     -383.1
2018/238-18:09:23     -314.9
2018/238-18:19:23     -253.6
2018/238-18:29:23     -197.7
2018/238-18:39:23     -159.9
2018/238-18:49:23     -138.7
2018/238-18:59:23     -122.4
2018/238-19:09:23     -109.0
2018/238-19:19:23     -178.4
2018/238-19:29:23     -281.5
2018/238-19:39:23     -364.2
2018/238-19:49:23     -452.7
2018/238-19:59:23     -518.2
2018/238-20:09:23     -567.0
2018/238-20:19:23     -614.0
2018/238-20:29:23     -617.7
2018/238-20:39:23     -588.6
2018/238-20:49:23     -559.0
2018/238-20:59:23     -503.6
2018/238-21:09:23     -439.6
2018/238-21:19:23     -426.1
2018/238-21:29:23     -433.2
2018/238-21:39:23     -428.5
2018/238-21:49:23     -397.5
2018/238-21:59:23     -376.9
2018/238-22:09:23     -366.2
2018/238-22:19:23     -311.9
2018/238-22:29:23     -258.8
2018/238-22:39:23     -223.8
2018/238-22:49:23     -195.6
2018/238-22:59:23     -160.6
2018/238-23:09:23     -131.5
2018/238-23:19:23     -108.6
2018/238-23:29:23      -91.5
2018/238-23:39:23      -79.5
2018/238-23:49:23      -72.3
2018/238-23:59:23      -66.3
2018/239-00:09:23      -61.1
2018/239-00:19:23      -56.8
2018/239-00:29:23      -54.1
2018/239-00:39:23      -52.0
2018/239-00:49:23      -50.2
2018/239-00:59:23      -48.8
2018/239-01:09:23      -48.1
2018/239-01:19:23      -48.2
2018/239-01:29:23      -49.2
2018/239-01:39:23      -66.6
2018/239-01:49:23      -94.8
2018/239-01:59:23      -95.9
2018/239-02:09:23     -107.2
2018/239-02:19:23     -139.4
2018/239-02:29:23     -146.5
2018/239-02:39:23     -132.5
2018/239-02:49:23     -121.9
2018/239-02:59:23     -117.6
2018/239-03:09:23     -113.5
2018/239-03:19:23     -103.3
2018/239-03:29:23      -91.4
2018/239-03:39:23      -80.9
2018/239-03:49:23      -72.8
2018/239-03:59:23      -69.9
2018/239-04:09:23      -94.5
2018/239-04:19:23     -117.4
2018/239-04:29:23     -118.0
2018/239-04:39:23     -109.3
2018/239-04:49:23     -108.7
2018/239-04:59:23     -112.5
2018/239-05:09:23     -129.4
2018/239-05:19:23     -159.4
2018/239-05:29:23     -201.2
2018/239-05:39:23     -261.7
2018/239-05:49:23     -318.3
2018/239-05:59:23     -356.0
2018/239-06:09:23     -390.7
2018/239-06:19:23     -425.2
2018/239-06:29:23     -458.3
2018/239-06:39:23     -492.4
2018/239-06:49:23     -511.1
2018/239-06:59:23     -521.1
2018/239-07:09:23     -521.1
2018/239-07:19:23     -467.5
2018/239-07:29:23     -416.0
2018/239-07:39:23     -414.2
2018/239-07:49:23     -385.2
2018/239-07:59:23     -308.4
2018/239-08:09:23     -240.9
2018/239-08:19:23     -210.6
2018/239-08:29:23     -194.2
2018/239-08:39:23     -194.9
2018/239-08:49:23     -198.7
2018/239-08:59:23     -214.0
2018/239-09:09:23     -234.9
2018/239-09:19:23     -247.5
2018/239-09:29:23     -259.8
2018/239-09:39:23     -287.3
2018/239-09:49:23     -313.2
2018/239-09:59:23     -325.1
2018/239-10:09:23     -326.2
2018/239-10:19:23     -316.7
2018/239-10:29:23     -297.1
2018/239-10:39:23     -277.9
2018/239-10:49:23     -267.4
2018/239-10:59:23     -272.2
2018/239-11:09:23     -256.6
2018/239-11:19:23     -225.2
2018/239-11:29:23     -195.5
2018/239-11:39:23     -185.4
2018/239-11:49:23     -177.4
2018/239-11:59:23     -157.3
2018/239-12:09:23     -155.3
2018/239-12:19:23     -198.2
2018/239-12:29:23     -245.4
2018/239-12:39:23     -277.4
2018/239-12:49:23     -275.0
2018/239-12:59:23     -267.7
2018/239-13:09:23     -264.1
2018/239-13:19:23     -259.8
2018/239-13:29:23     -270.0
2018/239-13:39:23     -310.7
2018/239-13:49:23     -374.9
2018/239-13:59:23     -439.1
2018/239-14:09:23     -489.5
2018/239-14:19:23     -517.0
2018/239-14:29:23     -549.7
2018/239-14:39:23     -596.7
2018/239-14:49:23     -627.9
2018/239-14:59:23     -649.8
2018/239-15:09:23     -669.7
2018/239-15:19:23     -686.9
2018/239-15:29:23     -688.2
2018/239-15:39:23     -664.0
2018/239-15:49:23     -620.8
2018/239-15:59:23     -564.5
2018/239-16:09:23     -491.8
2018/239-16:19:23     -414.4
2018/239-16:29:23     -342.6
2018/239-16:39:23     -276.1
2018/239-16:49:23     -216.1
2018/239-16:59:23     -175.7
2018/239-17:09:23     -213.5
2018/239-17:19:23     -282.4
2018/239-17:29:23     -343.6
2018/239-17:39:23     -402.9
2018/239-17:49:23     -481.6
2018/239-17:59:23     -551.2
2018/239-18:09:23     -590.1
2018/239-18:19:23     -621.5
2018/239-18:29:23     -652.8
2018/239-18:39:23     -665.4
2018/239-18:49:23     -654.9
2018/239-18:59:23     -614.4
2018/239-19:09:23     -542.3
2018/239-19:19:23     -464.7
2018/239-19:29:23     -397.3
2018/239-19:39:23     -325.8
2018/239-19:49:23     -287.4
2018/239-19:59:23     -254.5
2018/239-20:09:23     -189.1
2018/239-20:19:23     -170.7
2018/239-20:29:23     -205.0
2018/239-20:39:23     -198.1
2018/239-20:49:23     -161.8
2018/239-20:59:23     -174.5
2018/239-21:09:23     -252.1
2018/239-21:19:23     -299.4
2018/239-21:29:23     -294.4
2018/239-21:39:23     -242.1
2018/239-21:49:23     -234.7
2018/239-21:59:23     -231.0
2018/239-22:09:23     -200.9
2018/239-22:19:23     -167.2
2018/239-22:29:23     -140.9
2018/239-22:39:23     -122.0
2018/239-22:49:23     -105.3
2018/239-22:59:23      -90.6
2018/239-23:09:23      -79.2
2018/239-23:19:23      -73.5
2018/239-23:29:23      -72.2
2018/239-23:39:23      -69.3
2018/239-23:49:23      -73.1
2018/239-23:59:23      -78.7
2018/240-00:09:23      -78.1
2018/240-00:19:23      -91.5
2018/240-00:29:23     -161.1
2018/240-00:39:23     -238.4
2018/240-00:49:23     -296.1
2018/240-00:59:23     -307.9
2018/240-01:09:23     -280.1
2018/240-01:19:23     -274.1
2018/240-01:29:23     -263.4
2018/240-01:39:23     -235.2
2018/240-01:49:23     -199.6
2018/240-01:59:23     -170.4
2018/240-02:09:23     -144.7
2018/240-02:19:23     -124.4
2018/240-02:29:23     -109.8
2018/240-02:39:23      -97.0
2018/240-02:49:23      -86.8
2018/240-02:59:23      -77.4
2018/240-03:09:23      -70.1
2018/240-03:19:23      -64.0
2018/240-03:29:23      -58.9
2018/240-03:39:23      -57.1
2018/240-03:49:23      -57.8
2018/240-03:59:23      -85.6
2018/240-04:09:23     -144.7
2018/240-04:19:23     -194.0
2018/240-04:29:23     -224.2
2018/240-04:39:23     -244.2
2018/240-04:49:23     -267.9
2018/240-04:59:23     -281.5
2018/240-05:09:23     -270.1
2018/240-05:19:23     -262.1
2018/240-05:29:23     -251.3
2018/240-05:39:23     -223.5
2018/240-05:49:23     -204.3
2018/240-05:59:23     -209.8
2018/240-06:09:23     -194.5
2018/240-06:19:23     -164.5
2018/240-06:29:23     -155.1
2018/240-06:39:23     -162.2
2018/240-06:49:23     -162.7
2018/240-06:59:23     -159.8
2018/240-07:09:23     -157.1
2018/240-07:19:23     -146.3
2018/240-07:29:23     -139.8
2018/240-07:39:23     -147.6
2018/240-07:49:23     -155.3
2018/240-07:59:23     -157.6
2018/240-08:09:23     -162.1
2018/240-08:19:23     -173.6
2018/240-08:29:23     -202.4
2018/240-08:39:23     -241.9
2018/240-08:49:23     -269.5
2018/240-08:59:23     -280.2
2018/240-09:09:23     -298.8
2018/240-09:19:23     -324.7
2018/240-09:29:23     -334.9
2018/240-09:39:23     -330.0
2018/240-09:49:23     -335.3
2018/240-09:59:23     -352.1
2018/240-10:09:23     -349.6
2018/240-10:19:23     -318.9
2018/240-10:29:23     -286.9
2018/240-10:39:23     -279.5
2018/240-10:49:23     -301.8
2018/240-10:59:23     -320.1
2018/240-11:09:23     -345.4
2018/240-11:19:23     -387.0
2018/240-11:29:23     -418.4
2018/240-11:39:23     -422.5
2018/240-11:49:23     -415.0
2018/240-11:59:23     -402.5
2018/240-12:09:23     -375.9
2018/240-12:19:23     -341.1
2018/240-12:29:23     -332.2
2018/240-12:39:23     -375.8
2018/240-12:49:23     -416.7
2018/240-12:59:23     -442.3
2018/240-13:09:23     -461.4
2018/240-13:19:23     -469.2
2018/240-13:29:23     -456.3
2018/240-13:39:23     -436.1
2018/240-13:49:23     -419.7
2018/240-13:59:23     -389.8
2018/240-14:09:23     -347.1
2018/240-14:19:23     -313.5
2018/240-14:29:23     -280.8
2018/240-14:39:23     -240.3
2018/240-14:49:23     -196.5
2018/240-14:59:23     -165.0
2018/240-15:09:23     -140.3
2018/240-15:19:23     -120.8
2018/240-15:29:23     -104.0
2018/240-15:39:23      -88.2
2018/240-15:49:23      -75.2
2018/240-15:59:23      -65.3
2018/240-16:09:23      -57.6
2018/240-16:19:23      -51.0
2018/240-16:29:23      -45.6
2018/240-16:39:23      -41.5
2018/240-16:49:23      -38.1
2018/240-16:59:23      -35.6
2018/240-17:09:23      -33.6
2018/240-17:19:23      -31.9
2018/240-17:29:23      -30.3
2018/240-17:39:23      -28.8
2018/240-17:49:23      -27.6
2018/240-17:59:23      -26.4
2018/240-18:09:23      -25.4
2018/240-18:19:23      -24.4
2018/240-18:29:23      -23.6
2018/240-18:39:23      -22.8
2018/240-18:49:23      -22.1
2018/240-18:59:23      -21.5
2018/240-19:09:23      -20.9
2018/240-19:19:23      -20.3
2018/240-19:29:23      -19.9
2018/240-19:39:23      -19.4
2018/240-19:49:23      -19.1
2018/240-19:59:23      -18.8
2018/240-20:09:23      -18.6
2018/240-20:19:23      -21.2
2018/240-20:29:23      -30.6
2018/240-20:39:23      -29.2
2018/240-20:49:23      -28.0
2018/240-20:59:23      -27.7
2018/240-21:09:23      -29.1
2018/240-21:19:23      -28.1
2018/240-21:29:23      -27.4
2018/240-21:39:23      -26.7
2018/240-21:49:23      -26.3
2018/240-21:59:23      -27.0
2018/240-22:09:23      -30.1
2018/240-22:19:23      -35.8
2018/240-22:29:23      -38.8
2018/240-22:39:23      -39.7
2018/240-22:49:23      -42.0
2018/240-22:59:23      -45.3
2018/240-23:09:23      -47.1
2018/240-23:19:23      -48.4
2018/240-23:29:23      -53.5
2018/240-23:39:23      -63.8
2018/240-23:49:23      -75.8
2018/240-23:59:23      -86.9
2018/241-00:09:23     -104.4
2018/241-00:19:23     -124.8
2018/241-00:29:23     -134.6
2018/241-00:39:23     -136.3
2018/241-00:49:23     -137.8
2018/241-00:59:23     -149.0
2018/241-01:09:23     -162.0
2018/241-01:19:23     -152.2
2018/241-01:29:23     -140.5
2018/241-01:39:23     -136.0
2018/241-01:49:23     -134.2
2018/241-01:59:23     -122.3
2018/241-02:09:23     -110.5
2018/241-02:19:23     -105.7
2018/241-02:29:23     -114.6
2018/241-02:39:23     -119.7
2018/241-02:49:23     -112.5
2018/241-02:59:23     -104.9
2018/241-03:09:23     -106.4
2018/241-03:19:23     -111.1
2018/241-03:29:23     -117.6
2018/241-03:39:23     -116.5
2018/241-03:49:23     -106.3
2018/241-03:59:23      -98.5
2018/241-04:09:23     -110.2
2018/241-04:19:23     -103.5
2018/241-04:29:23      -94.0
2018/241-04:39:23      -88.5
2018/241-04:49:23      -96.3
2018/241-04:59:23     -100.0
2018/241-05:09:23      -97.4
2018/241-05:19:23      -93.0
2018/241-05:29:23      -92.5
2018/241-05:39:23      -91.4
2018/241-05:49:23      -89.5
2018/241-05:59:23      -95.0
2018/241-06:09:23     -112.4
2018/241-06:19:23     -131.1
2018/241-06:29:23     -147.4
2018/241-06:39:23     -161.8
2018/241-06:49:23     -163.0
2018/241-06:59:23     -155.7
2018/241-07:09:23     -150.4
2018/241-07:19:23     -138.7
2018/241-07:29:23     -126.5
2018/241-07:39:23     -123.2
2018/241-07:49:23     -122.8
2018/241-07:59:23     -113.8
2018/241-08:09:23     -103.7
2018/241-08:19:23      -99.5
2018/241-08:29:23     -103.5
2018/241-08:39:23     -117.3
2018/241-08:49:23     -120.6
2018/241-08:59:23     -109.1
2018/241-09:09:23      -99.3
2018/241-09:19:23      -94.0
2018/241-09:29:23      -87.8
2018/241-09:39:23      -81.2
2018/241-09:49:23      -77.3
2018/241-09:59:23      -79.7
2018/241-10:09:23      -98.4
2018/241-10:19:23      -94.6
2018/241-10:29:23      -85.7
2018/241-10:39:23      -80.0
2018/241-10:49:23      -79.4
2018/241-10:59:23      -75.6
2018/241-11:09:23      -71.3
2018/241-11:19:23      -66.3
2018/241-11:29:23      -61.9
2018/241-11:39:23      -58.0
2018/241-11:49:23      -54.6
2018/241-11:59:23      -51.5
2018/241-12:09:23      -48.8
2018/241-12:19:23      -46.1
2018/241-12:29:23      -43.6
2018/241-12:39:23      -41.5
2018/241-12:49:23      -39.7
2018/241-12:59:23      -38.0
2018/241-13:09:23      -36.5
2018/241-13:19:23      -35.1
2018/241-13:29:23      -33.7
2018/241-13:39:23      -32.3
2018/241-13:49:23      -31.1
2018/241-13:59:23      -32.4
2018/241-14:09:23      -37.8
2018/241-14:19:23      -39.9
2018/241-14:29:23      -43.0
2018/241-14:39:23      -47.9
2018/241-14:49:23      -48.3
2018/241-14:59:23      -47.0
2018/241-15:09:23      -46.2
2018/241-15:19:23      -46.8
2018/241-15:29:23      -46.5
2018/241-15:39:23      -45.3
2018/241-15:49:23      -45.2
2018/241-15:59:23      -59.1
2018/241-16:09:23      -94.7
2018/241-16:19:23     -141.6
2018/241-16:29:23     -175.2
2018/241-16:39:23     -184.9
2018/241-16:49:23     -179.1
2018/241-16:59:23     -170.1
2018/241-17:09:23     -159.9
2018/241-17:19:23     -145.3
2018/241-17:29:23     -128.3
2018/241-17:39:23     -119.5
2018/241-17:49:23     -121.1
2018/241-17:59:23     -116.4
2018/241-18:09:23     -105.7
2018/241-18:19:23      -96.4
2018/241-18:29:23      -89.2
2018/241-18:39:23      -88.4
2018/241-18:49:23      -96.1
2018/241-18:59:23     -104.2
2018/241-19:09:23     -109.7
2018/241-19:19:23     -112.7
2018/241-19:29:23     -112.3
2018/241-19:39:23     -110.1
2018/241-19:49:23     -108.4
2018/241-19:59:23     -107.2
2018/241-20:09:23     -100.8
2018/241-20:19:23      -94.7
2018/241-20:29:23      -91.0
2018/241-20:39:23      -89.1
2018/241-20:49:23      -88.7
2018/241-20:59:23      -88.4
2018/241-21:09:23      -86.7
2018/241-21:19:23      -88.6
2018/241-21:29:23     -100.2
2018/241-21:39:23     -115.3
2018/241-21:49:23     -124.3
2018/241-21:59:23     -122.7
2018/241-22:09:23     -109.9
2018/241-22:19:23     -105.6
2018/241-22:29:23      -97.3
2018/241-22:39:23      -87.9
2018/241-22:49:23      -77.6
2018/241-22:59:23      -70.0
2018/241-23:09:23      -63.1
2018/241-23:19:23      -60.2
2018/241-23:29:23      -58.7
2018/241-23:39:23      -60.3
2018/241-23:49:23      -63.2
2018/241-23:59:23      -62.3
2018/242-00:09:23      -61.1
2018/242-00:19:23      -63.5
2018/242-00:29:23      -69.9
2018/242-00:39:23      -80.1
2018/242-00:49:23      -93.1
2018/242-00:59:23     -101.0
2018/242-01:09:23     -115.6
2018/242-01:19:23     -128.9
2018/242-01:29:23     -137.9
2018/242-01:39:23     -145.8
2018/242-01:49:23     -154.0
2018/242-01:59:23     -154.2
2018/242-02:09:23     -144.2
2018/242-02:19:23     -133.2
2018/242-02:29:23     -123.1
2018/242-02:39:23     -111.3
2018/242-02:49:23      -98.2
2018/242-02:59:23      -86.4
2018/242-03:09:23      -76.0
2018/242-03:19:23      -66.8
2018/242-03:29:23      -59.0
2018/242-03:39:23      -52.4
2018/242-03:49:23      -47.0
2018/242-03:59:23      -42.8
2018/242-04:09:23      -39.4
2018/242-04:19:23      -36.6
2018/242-04:29:23      -34.9
2018/242-04:39:23      -34.8
2018/242-04:49:23      -40.8
2018/242-04:59:23      -44.5
2018/242-05:09:23      -45.4
2018/242-05:19:23      -45.7
2018/242-05:29:23      -51.7
2018/242-05:39:23      -55.8
2018/242-05:49:23      -62.6
2018/242-05:59:23      -69.3
2018/242-06:09:23      -72.2
2018/242-06:19:23      -71.6
2018/242-06:29:23      -73.0
2018/242-06:39:23     -101.4
2018/242-06:49:23     -120.9
2018/242-06:59:23     -137.7
2018/242-07:09:23     -145.1
2018/242-07:19:23     -150.0
2018/242-07:29:23     -147.6
2018/242-07:39:23     -141.8
2018/242-07:49:23     -132.3
2018/242-07:59:23     -122.9
2018/242-08:09:23     -116.7
2018/242-08:19:23     -110.5
2018/242-08:29:23     -101.0
2018/242-08:39:23      -90.9
2018/242-08:49:23      -82.4
2018/242-08:59:23      -75.9
2018/242-09:09:23      -70.5
2018/242-09:19:23      -65.7
2018/242-09:29:23      -61.2
2018/242-09:39:23      -57.7
2018/242-09:49:23      -55.4
2018/242-09:59:23      -53.2
2018/242-10:09:23      -50.8
2018/242-10:19:23      -48.9
2018/242-10:29:23      -47.3
2018/242-10:39:23      -45.3
2018/242-10:49:23      -42.8
2018/242-10:59:23      -40.3
2018/242-11:09:23      -38.5
2018/242-11:19:23      -36.7
2018/242-11:29:23      -35.3
2018/242-11:39:23      -33.8
2018/242-11:49:23      -32.2
2018/242-11:59:23      -30.9
2018/242-12:09:23      -30.7
2018/242-12:19:23      -31.7
2018/242-12:29:23      -31.9
2018/242-12:39:23      -32.4
2018/242-12:49:23      -34.5
2018/242-12:59:23      -35.5
2018/242-13:09:23      -35.7
2018/242-13:19:23      -36.6
2018/242-13:29:23      -39.5
2018/242-13:39:23      -39.7
2018/242-13:49:23      -38.5
2018/242-13:59:23      -37.4
2018/242-14:09:23      -36.8
2018/242-14:19:23      -35.8
2018/242-14:29:23      -34.5
2018/242-14:39:23      -32.9
2018/242-14:49:23      -30.6
2018/242-14:59:23      -28.7
2018/242-15:09:23      -27.0
2018/242-15:19:23      -25.5
2018/242-15:29:23      -24.3
2018/242-15:39:23      -23.4
2018/242-15:49:23      -22.8
2018/242-15:59:23      -22.1
2018/242-16:09:23      -21.6
2018/242-16:19:23      -21.3
2018/242-16:29:23      -21.0
2018/242-16:39:23      -20.7
2018/242-16:49:23      -20.5
2018/242-16:59:23      -20.3
2018/242-17:09:23      -20.3
2018/242-17:19:23      -20.9
2018/242-17:29:23      -21.6
2018/242-17:39:23      -22.0
2018/242-17:49:23      -21.8
2018/242-17:59:23      -21.7
2018/242-18:09:23      -21.6
2018/242-18:19:23      -22.8
2018/242-18:29:23      -29.0
2018/242-18:39:23      -39.3
2018/242-18:49:23      -49.9
2018/242-18:59:23      -58.5
2018/242-19:09:23      -66.6
2018/242-19:19:23      -75.4
2018/242-19:29:23      -82.9
2018/242-19:39:23      -88.0
2018/242-19:49:23      -93.9
2018/242-19:59:23      -99.3
2018/242-20:09:23      -99.6
2018/242-20:19:23      -98.5
2018/242-20:29:23      -96.6
2018/242-20:39:23      -92.8
2018/242-20:49:23      -86.6
2018/242-20:59:23      -80.4
2018/242-21:09:23      -75.1
2018/242-21:19:23      -71.3
2018/242-21:29:23      -70.1
2018/242-21:39:23      -72.7
2018/242-21:49:23      -76.9
2018/242-21:59:23      -78.5
2018/242-22:09:23      -78.3
2018/242-22:19:23      -79.3
2018/242-22:29:23      -81.9
2018/242-22:39:23      -90.6
2018/242-22:49:23      -97.7
2018/242-22:59:23      -99.9
2018/242-23:09:23     -103.6
2018/242-23:19:23     -110.8
2018/242-23:29:23     -114.8
2018/242-23:39:23     -112.5
2018/242-23:49:23     -106.7
2018/242-23:59:23     -100.0
2018/243-00:09:23      -92.9
2018/243-00:19:23      -85.4
2018/243-00:29:23      -77.1
2018/243-00:39:23      -67.9
2018/243-00:49:23      -59.5
2018/243-00:59:23      -53.4
2018/243-01:09:23      -48.2
2018/243-01:19:23      -42.9
2018/243-01:29:23      -36.3
2018/243-01:39:23      -34.0
2018/243-01:49:23      -32.6
2018/243-01:59:23      -31.8
2018/243-02:09:23      -31.4
2018/243-02:19:23      -31.5
2018/243-02:29:23      -32.1
2018/243-02:39:23      -30.6
2018/243-02:49:23      -31.3
2018/243-02:59:23      -32.5
2018/243-03:09:23      -33.5
2018/243-03:19:23      -33.3
2018/243-03:29:23      -33.0
2018/243-03:39:23      -31.8
2018/243-03:49:23      -29.9
2018/243-03:59:23      -28.2
2018/243-04:09:23      -26.8
2018/243-04:19:23      -25.1
2018/243-04:29:23      -23.6
2018/243-04:39:23      -22.3
2018/243-04:49:23      -21.1
2018/243-04:59:23      -19.9
2018/243-05:09:23      -19.2
2018/243-05:19:23      -19.2
2018/243-05:29:23      -19.8
2018/243-05:39:23      -20.9
2018/243-05:49:23      -20.8
2018/243-05:59:23      -20.3
2018/243-06:09:23      -19.9
2018/243-06:19:23      -19.5
2018/243-06:29:23      -18.6
2018/243-06:39:23      -17.7
2018/243-06:49:23      -16.9
2018/243-06:59:23      -17.9
2018/243-07:09:23      -18.0
2018/243-07:19:23      -17.6
2018/243-07:29:23      -16.8
2018/243-07:39:23      -15.6
2018/243-07:49:23      -14.3
2018/243-07:59:23      -13.9
2018/243-08:09:23      -13.5
