      Time          Predicted AL
2018/170-04:59:23      -70.6
2018/170-05:09:23      -98.4
2018/170-05:19:23     -119.0
2018/170-05:29:23     -122.9
2018/170-05:39:23     -129.9
2018/170-05:49:23     -146.3
2018/170-05:59:23     -170.0
2018/170-06:09:23     -213.1
2018/170-06:19:23     -250.6
2018/170-06:29:23     -275.3
2018/170-06:39:23     -286.8
2018/170-06:49:23     -294.2
2018/170-06:59:23     -284.9
2018/170-07:09:23     -263.0
2018/170-07:19:23     -238.3
2018/170-07:29:23     -213.8
2018/170-07:39:23     -186.4
2018/170-07:49:23     -162.1
2018/170-07:59:23     -140.6
2018/170-08:09:23     -121.9
2018/170-08:19:23     -110.6
2018/170-08:29:23      -98.5
2018/170-08:39:23      -88.8
2018/170-08:49:23      -84.0
2018/170-08:59:23      -83.9
2018/170-09:09:23      -85.8
2018/170-09:19:23      -91.6
2018/170-09:29:23      -99.6
2018/170-09:39:23     -110.9
2018/170-09:49:23     -119.6
2018/170-09:59:23     -126.6
2018/170-10:09:23     -125.4
2018/170-10:19:23     -132.1
2018/170-10:29:23     -153.5
2018/170-10:39:23     -168.4
2018/170-10:49:23     -183.1
2018/170-10:59:23     -206.2
2018/170-11:09:23     -230.5
2018/170-11:19:23     -242.3
2018/170-11:29:23     -240.8
2018/170-11:39:23     -236.1
2018/170-11:49:23     -235.7
2018/170-11:59:23     -229.4
2018/170-12:09:23     -234.8
2018/170-12:19:23     -230.8
2018/170-12:29:23     -213.0
2018/170-12:39:23     -208.9
2018/170-12:49:23     -203.8
2018/170-12:59:23     -187.8
2018/170-13:09:23     -168.5
2018/170-13:19:23     -153.5
2018/170-13:29:23     -138.6
2018/170-13:39:23     -125.3
2018/170-13:49:23     -110.1
2018/170-13:59:23      -96.2
2018/170-14:09:23      -83.9
2018/170-14:19:23      -73.7
2018/170-14:29:23      -65.2
2018/170-14:39:23      -58.3
2018/170-14:49:23      -52.9
2018/170-14:59:23      -48.9
2018/170-15:09:23      -45.8
2018/170-15:19:23      -43.3
2018/170-15:29:23      -41.3
2018/170-15:39:23      -40.5
2018/170-15:49:23      -39.6
2018/170-15:59:23      -38.8
2018/170-16:09:23      -38.3
2018/170-16:19:23      -37.6
2018/170-16:29:23      -37.1
2018/170-16:39:23      -39.2
2018/170-16:49:23      -44.4
2018/170-16:59:23      -54.1
2018/170-17:09:23      -59.4
2018/170-17:19:23      -62.2
2018/170-17:29:23      -64.1
2018/170-17:39:23      -66.2
2018/170-17:49:23      -73.5
2018/170-17:59:23      -82.9
2018/170-18:09:23      -86.6
2018/170-18:19:23      -86.8
2018/170-18:29:23      -85.2
2018/170-18:39:23      -81.3
2018/170-18:49:23      -76.5
2018/170-18:59:23      -72.3
2018/170-19:09:23      -77.7
2018/170-19:19:23      -82.7
2018/170-19:29:23      -83.2
2018/170-19:39:23      -77.3
2018/170-19:49:23      -77.0
2018/170-19:59:23      -75.4
2018/170-20:09:23      -72.1
2018/170-20:19:23      -72.4
2018/170-20:29:23      -76.4
2018/170-20:39:23      -72.4
2018/170-20:49:23      -65.5
2018/170-20:59:23      -60.7
2018/170-21:09:23      -58.5
2018/170-21:19:23      -71.7
2018/170-21:29:23      -74.9
2018/170-21:39:23      -72.4
2018/170-21:49:23      -69.8
2018/170-21:59:23      -70.8
2018/170-22:09:23      -69.4
2018/170-22:19:23      -67.0
2018/170-22:29:23      -65.0
2018/170-22:39:23      -62.9
2018/170-22:49:23      -61.9
2018/170-22:59:23      -57.6
2018/170-23:09:23      -54.5
2018/170-23:19:23      -52.2
2018/170-23:29:23      -50.9
2018/170-23:39:23      -49.6
2018/170-23:49:23      -48.9
2018/170-23:59:23      -49.2
2018/171-00:09:23      -50.3
2018/171-00:19:23      -51.5
2018/171-00:29:23      -51.1
2018/171-00:39:23      -51.0
2018/171-00:49:23      -51.0
2018/171-00:59:23      -51.8
2018/171-01:09:23      -51.4
2018/171-01:19:23      -51.3
2018/171-01:29:23      -52.6
2018/171-01:39:23      -55.8
2018/171-01:49:23      -62.6
2018/171-01:59:23      -67.6
2018/171-02:09:23      -65.8
2018/171-02:19:23      -64.6
2018/171-02:29:23      -65.0
2018/171-02:39:23      -65.1
2018/171-02:49:23      -63.4
2018/171-02:59:23      -61.3
2018/171-03:09:23      -59.0
2018/171-03:19:23      -58.3
2018/171-03:29:23      -67.4
2018/171-03:39:23      -89.4
2018/171-03:49:23     -104.6
2018/171-03:59:23     -110.3
2018/171-04:09:23     -116.5
2018/171-04:19:23     -128.3
2018/171-04:29:23     -136.6
2018/171-04:39:23     -151.7
2018/171-04:49:23     -152.0
2018/171-04:59:23     -150.4
2018/171-05:09:23     -150.9
2018/171-05:19:23     -153.0
2018/171-05:29:23     -152.8
2018/171-05:39:23     -152.4
2018/171-05:49:23     -152.0
2018/171-05:59:23     -152.8
2018/171-06:09:23     -152.0
2018/171-06:19:23     -148.3
2018/171-06:29:23     -135.2
2018/171-06:39:23     -122.2
2018/171-06:49:23     -111.4
2018/171-06:59:23     -101.9
2018/171-07:09:23      -95.0
2018/171-07:19:23      -97.3
2018/171-07:29:23     -101.4
2018/171-07:39:23     -101.9
2018/171-07:49:23      -98.9
2018/171-07:59:23      -95.7
2018/171-08:09:23      -96.1
2018/171-08:19:23      -96.5
2018/171-08:29:23      -92.4
2018/171-08:39:23      -86.2
2018/171-08:49:23      -81.1
2018/171-08:59:23      -76.6
2018/171-09:09:23      -80.8
2018/171-09:19:23      -85.4
2018/171-09:29:23      -84.5
2018/171-09:39:23      -82.1
2018/171-09:49:23      -81.5
2018/171-09:59:23      -84.1
2018/171-10:09:23      -92.1
2018/171-10:19:23      -93.0
2018/171-10:29:23      -91.6
2018/171-10:39:23      -92.0
2018/171-10:49:23      -94.5
2018/171-10:59:23      -96.6
2018/171-11:09:23      -95.5
2018/171-11:19:23      -93.9
2018/171-11:29:23      -92.4
2018/171-11:39:23      -88.6
2018/171-11:49:23      -81.6
2018/171-11:59:23      -73.7
2018/171-12:09:23      -67.1
2018/171-12:19:23      -62.1
2018/171-12:29:23      -58.4
2018/171-12:39:23      -55.7
2018/171-12:49:23      -53.0
2018/171-12:59:23      -50.5
2018/171-13:09:23      -49.2
2018/171-13:19:23      -48.2
2018/171-13:29:23      -48.4
2018/171-13:39:23      -49.7
2018/171-13:49:23      -51.1
2018/171-13:59:23      -53.2
2018/171-14:09:23      -54.9
2018/171-14:19:23      -55.0
2018/171-14:29:23      -54.1
2018/171-14:39:23      -53.5
2018/171-14:49:23      -52.8
2018/171-14:59:23      -51.3
2018/171-15:09:23      -49.2
2018/171-15:19:23      -46.9
2018/171-15:29:23      -44.6
2018/171-15:39:23      -42.5
2018/171-15:49:23      -40.7
2018/171-15:59:23      -39.3
2018/171-16:09:23      -38.3
2018/171-16:19:23      -37.7
2018/171-16:29:23      -37.2
2018/171-16:39:23      -36.6
2018/171-16:49:23      -36.2
2018/171-16:59:23      -35.9
2018/171-17:09:23      -36.7
2018/171-17:19:23      -39.1
2018/171-17:29:23      -39.1
2018/171-17:39:23      -38.6
2018/171-17:49:23      -38.5
2018/171-17:59:23      -38.8
2018/171-18:09:23      -38.3
2018/171-18:19:23      -37.5
2018/171-18:29:23      -36.3
2018/171-18:39:23      -35.2
2018/171-18:49:23      -38.7
2018/171-18:59:23      -42.5
2018/171-19:09:23      -48.6
2018/171-19:19:23      -52.1
2018/171-19:29:23      -56.4
2018/171-19:39:23      -58.5
2018/171-19:49:23      -59.3
2018/171-19:59:23      -58.1
2018/171-20:09:23      -56.3
2018/171-20:19:23      -53.7
2018/171-20:29:23      -50.5
2018/171-20:39:23      -47.8
2018/171-20:49:23      -47.9
2018/171-20:59:23      -51.0
2018/171-21:09:23      -57.5
2018/171-21:19:23      -68.3
2018/171-21:29:23      -78.4
2018/171-21:39:23      -85.8
2018/171-21:49:23      -91.9
2018/171-21:59:23      -97.0
2018/171-22:09:23     -103.2
2018/171-22:19:23     -112.0
2018/171-22:29:23     -117.3
2018/171-22:39:23     -114.6
2018/171-22:49:23     -114.9
2018/171-22:59:23     -124.3
2018/171-23:09:23     -128.4
2018/171-23:19:23     -123.0
2018/171-23:29:23     -116.8
2018/171-23:39:23     -115.3
2018/171-23:49:23     -118.5
2018/171-23:59:23     -121.6
2018/172-00:09:23     -122.0
2018/172-00:19:23     -121.3
2018/172-00:29:23     -121.6
2018/172-00:39:23     -122.1
2018/172-00:49:23     -122.2
2018/172-00:59:23     -118.8
2018/172-01:09:23     -117.9
2018/172-01:19:23     -119.6
2018/172-01:29:23     -118.4
2018/172-01:39:23     -114.8
2018/172-01:49:23     -109.8
2018/172-01:59:23     -101.7
2018/172-02:09:23      -92.8
2018/172-02:19:23      -84.3
2018/172-02:29:23      -76.4
2018/172-02:39:23      -67.9
2018/172-02:49:23      -59.2
2018/172-02:59:23      -51.9
2018/172-03:09:23      -48.9
2018/172-03:19:23      -49.6
2018/172-03:29:23      -51.8
2018/172-03:39:23      -55.9
2018/172-03:49:23      -60.2
2018/172-03:59:23      -63.4
2018/172-04:09:23      -65.3
2018/172-04:19:23      -66.3
2018/172-04:29:23      -64.5
2018/172-04:39:23      -61.5
2018/172-04:49:23      -57.6
2018/172-04:59:23      -53.1
2018/172-05:09:23      -48.1
2018/172-05:19:23      -45.6
2018/172-05:29:23      -44.5
2018/172-05:39:23      -42.6
2018/172-05:49:23      -42.5
2018/172-05:59:23      -44.8
2018/172-06:09:23      -48.6
2018/172-06:19:23      -49.0
2018/172-06:29:23      -48.8
2018/172-06:39:23      -48.5
2018/172-06:49:23      -46.7
2018/172-06:59:23      -45.0
2018/172-07:09:23      -45.0
2018/172-07:19:23      -45.9
2018/172-07:29:23      -47.2
2018/172-07:39:23      -49.3
2018/172-07:49:23      -50.7
2018/172-07:59:23      -49.1
2018/172-08:09:23      -50.1
2018/172-08:19:23      -49.6
2018/172-08:29:23      -48.4
2018/172-08:39:23      -46.9
2018/172-08:49:23      -44.7
2018/172-08:59:23      -41.9
2018/172-09:09:23      -39.2
2018/172-09:19:23      -36.6
2018/172-09:29:23      -34.3
2018/172-09:39:23      -32.7
2018/172-09:49:23      -31.0
2018/172-09:59:23      -29.5
2018/172-10:09:23      -28.3
2018/172-10:19:23      -27.6
2018/172-10:29:23      -26.9
2018/172-10:39:23      -26.3
2018/172-10:49:23      -25.9
2018/172-10:59:23      -25.6
2018/172-11:09:23      -25.3
2018/172-11:19:23      -25.2
2018/172-11:29:23      -25.1
2018/172-11:39:23      -25.0
2018/172-11:49:23      -25.0
2018/172-11:59:23      -25.2
2018/172-12:09:23      -25.4
2018/172-12:19:23      -25.5
2018/172-12:29:23      -25.6
2018/172-12:39:23      -25.8
2018/172-12:49:23      -25.9
2018/172-12:59:23      -26.2
2018/172-13:09:23      -26.5
2018/172-13:19:23      -27.1
2018/172-13:29:23      -27.7
2018/172-13:39:23      -28.0
2018/172-13:49:23      -28.4
2018/172-13:59:23      -28.9
2018/172-14:09:23      -29.3
2018/172-14:19:23      -29.7
2018/172-14:29:23      -30.1
2018/172-14:39:23      -30.2
2018/172-14:49:23      -30.3
2018/172-14:59:23      -30.4
2018/172-15:09:23      -30.6
2018/172-15:19:23      -30.7
2018/172-15:29:23      -30.8
2018/172-15:39:23      -31.0
2018/172-15:49:23      -31.3
2018/172-15:59:23      -31.5
2018/172-16:09:23      -31.7
2018/172-16:19:23      -31.9
2018/172-16:29:23      -32.0
2018/172-16:39:23      -32.0
2018/172-16:49:23      -32.1
2018/172-16:59:23      -32.0
2018/172-17:09:23      -32.0
2018/172-17:19:23      -31.9
2018/172-17:29:23      -31.8
2018/172-17:39:23      -31.7
2018/172-17:49:23      -31.5
2018/172-17:59:23      -31.3
2018/172-18:09:23      -31.1
2018/172-18:19:23      -30.9
2018/172-18:29:23      -31.0
2018/172-18:39:23      -30.9
2018/172-18:49:23      -30.5
2018/172-18:59:23      -30.1
2018/172-19:09:23      -29.7
2018/172-19:19:23      -29.3
2018/172-19:29:23      -28.9
2018/172-19:39:23      -28.6
2018/172-19:49:23      -28.8
2018/172-19:59:23      -29.0
2018/172-20:09:23      -28.8
2018/172-20:19:23      -28.7
2018/172-20:29:23      -28.6
2018/172-20:39:23      -28.4
2018/172-20:49:23      -27.9
2018/172-20:59:23      -27.3
2018/172-21:09:23      -27.1
2018/172-21:19:23      -27.6
2018/172-21:29:23      -28.3
2018/172-21:39:23      -29.4
2018/172-21:49:23      -29.7
2018/172-21:59:23      -30.4
2018/172-22:09:23      -31.2
2018/172-22:19:23      -31.4
2018/172-22:29:23      -31.2
2018/172-22:39:23      -30.9
2018/172-22:49:23      -30.5
2018/172-22:59:23      -30.3
2018/172-23:09:23      -29.4
2018/172-23:19:23      -27.8
2018/172-23:29:23      -26.4
2018/172-23:39:23      -25.2
2018/172-23:49:23      -24.0
2018/172-23:59:23      -22.9
2018/173-00:09:23      -21.8
2018/173-00:19:23      -20.7
2018/173-00:29:23      -19.8
2018/173-00:39:23      -18.9
2018/173-00:49:23      -18.1
2018/173-00:59:23      -17.4
2018/173-01:09:23      -16.8
2018/173-01:19:23      -16.3
2018/173-01:29:23      -15.9
2018/173-01:39:23      -15.5
2018/173-01:49:23      -15.2
2018/173-01:59:23      -14.9
2018/173-02:09:23      -15.4
2018/173-02:19:23      -17.1
2018/173-02:29:23      -21.0
2018/173-02:39:23      -25.9
2018/173-02:49:23      -32.4
2018/173-02:59:23      -38.1
2018/173-03:09:23      -43.3
2018/173-03:19:23      -47.0
2018/173-03:29:23      -49.1
2018/173-03:39:23      -49.9
2018/173-03:49:23      -50.0
2018/173-03:59:23      -49.8
2018/173-04:09:23      -47.1
2018/173-04:19:23      -44.1
2018/173-04:29:23      -41.3
2018/173-04:39:23      -39.9
2018/173-04:49:23      -40.0
2018/173-04:59:23      -42.4
2018/173-05:09:23      -47.9
2018/173-05:19:23      -54.8
2018/173-05:29:23      -61.4
2018/173-05:39:23      -67.0
2018/173-05:49:23      -71.6
2018/173-05:59:23      -76.6
2018/173-06:09:23      -81.4
2018/173-06:19:23      -86.5
2018/173-06:29:23      -90.5
2018/173-06:39:23      -93.1
2018/173-06:49:23      -95.4
2018/173-06:59:23      -98.3
2018/173-07:09:23     -101.5
2018/173-07:19:23     -104.5
2018/173-07:29:23     -106.5
2018/173-07:39:23     -106.0
2018/173-07:49:23     -102.8
2018/173-07:59:23      -99.6
2018/173-08:09:23      -95.6
2018/173-08:19:23      -89.5
2018/173-08:29:23      -81.7
2018/173-08:39:23      -74.4
2018/173-08:49:23      -67.5
2018/173-08:59:23      -60.7
2018/173-09:09:23      -54.3
2018/173-09:19:23      -48.8
2018/173-09:29:23      -44.7
2018/173-09:39:23      -41.5
2018/173-09:49:23      -38.8
2018/173-09:59:23      -36.5
2018/173-10:09:23      -34.6
2018/173-10:19:23      -33.2
2018/173-10:29:23      -32.0
2018/173-10:39:23      -31.1
2018/173-10:49:23      -30.2
2018/173-10:59:23      -29.4
2018/173-11:09:23      -29.2
2018/173-11:19:23      -30.5
2018/173-11:29:23      -33.6
2018/173-11:39:23      -38.2
2018/173-11:49:23      -44.9
2018/173-11:59:23      -50.0
2018/173-12:09:23      -55.7
2018/173-12:19:23      -61.0
2018/173-12:29:23      -66.1
2018/173-12:39:23      -69.3
2018/173-12:49:23      -70.9
2018/173-12:59:23      -71.2
2018/173-13:09:23      -71.2
2018/173-13:19:23      -71.3
2018/173-13:29:23      -70.4
2018/173-13:39:23      -68.5
2018/173-13:49:23      -66.6
2018/173-13:59:23      -65.5
2018/173-14:09:23      -65.7
2018/173-14:19:23      -67.8
2018/173-14:29:23      -71.7
2018/173-14:39:23      -76.0
2018/173-14:49:23      -80.1
2018/173-14:59:23      -84.3
2018/173-15:09:23      -89.4
2018/173-15:19:23      -92.5
2018/173-15:29:23      -93.5
2018/173-15:39:23      -96.1
2018/173-15:49:23      -99.3
2018/173-15:59:23     -102.4
2018/173-16:09:23     -104.4
2018/173-16:19:23     -105.4
2018/173-16:29:23     -107.5
2018/173-16:39:23     -111.5
2018/173-16:49:23     -115.7
2018/173-16:59:23     -118.9
2018/173-17:09:23     -120.3
2018/173-17:19:23     -120.5
2018/173-17:29:23     -120.2
2018/173-17:39:23     -120.8
2018/173-17:49:23     -119.6
2018/173-17:59:23     -116.7
2018/173-18:09:23     -114.3
2018/173-18:19:23     -114.3
2018/173-18:29:23     -114.8
2018/173-18:39:23     -112.9
2018/173-18:49:23     -108.2
2018/173-18:59:23     -103.5
2018/173-19:09:23     -100.2
2018/173-19:19:23      -96.1
2018/173-19:29:23      -91.7
2018/173-19:39:23      -88.9
2018/173-19:49:23      -87.1
2018/173-19:59:23      -85.2
2018/173-20:09:23      -84.1
2018/173-20:19:23      -84.0
2018/173-20:29:23      -84.5
2018/173-20:39:23      -85.6
2018/173-20:49:23      -86.8
2018/173-20:59:23      -87.2
2018/173-21:09:23      -85.8
2018/173-21:19:23      -84.1
2018/173-21:29:23      -82.9
2018/173-21:39:23      -82.2
2018/173-21:49:23      -83.0
2018/173-21:59:23      -83.9
2018/173-22:09:23      -83.2
2018/173-22:19:23      -81.5
2018/173-22:29:23      -78.5
2018/173-22:39:23      -75.0
2018/173-22:49:23      -75.3
2018/173-22:59:23      -80.4
2018/173-23:09:23      -87.0
2018/173-23:19:23      -95.1
2018/173-23:29:23     -104.6
2018/173-23:39:23     -114.6
2018/173-23:49:23     -124.4
2018/173-23:59:23     -134.4
2018/174-00:09:23     -145.4
2018/174-00:19:23     -157.1
2018/174-00:29:23     -166.4
2018/174-00:39:23     -171.1
2018/174-00:49:23     -174.2
2018/174-00:59:23     -177.8
2018/174-01:09:23     -180.8
2018/174-01:19:23     -183.4
2018/174-01:29:23     -186.8
2018/174-01:39:23     -191.6
2018/174-01:49:23     -197.1
2018/174-01:59:23     -206.4
2018/174-02:09:23     -219.1
2018/174-02:19:23     -231.2
2018/174-02:29:23     -240.4
2018/174-02:39:23     -248.4
2018/174-02:49:23     -259.1
2018/174-02:59:23     -269.9
2018/174-03:09:23     -279.6
2018/174-03:19:23     -288.7
2018/174-03:29:23     -293.9
2018/174-03:39:23     -290.5
2018/174-03:49:23     -284.9
2018/174-03:59:23     -277.6
2018/174-04:09:23     -269.5
2018/174-04:19:23     -256.0
2018/174-04:29:23     -248.4
2018/174-04:39:23     -233.2
2018/174-04:49:23     -208.4
2018/174-04:59:23     -182.9
2018/174-05:09:23     -161.9
2018/174-05:19:23     -141.7
2018/174-05:29:23     -121.1
2018/174-05:39:23     -101.9
2018/174-05:49:23      -85.3
2018/174-05:59:23      -70.6
2018/174-06:09:23      -58.5
2018/174-06:19:23      -49.1
2018/174-06:29:23      -44.3
2018/174-06:39:23      -41.6
2018/174-06:49:23      -38.6
2018/174-06:59:23      -35.5
2018/174-07:09:23      -33.1
2018/174-07:19:23      -31.6
2018/174-07:29:23      -30.4
2018/174-07:39:23      -29.1
2018/174-07:49:23      -27.8
2018/174-07:59:23      -26.8
2018/174-08:09:23      -25.9
2018/174-08:19:23      -25.2
2018/174-08:29:23      -24.5
2018/174-08:39:23      -25.4
2018/174-08:49:23      -27.4
2018/174-08:59:23      -27.6
2018/174-09:09:23      -42.6
2018/174-09:19:23      -71.7
2018/174-09:29:23     -112.6
2018/174-09:39:23     -177.9
2018/174-09:49:23     -236.1
2018/174-09:59:23     -295.5
2018/174-10:09:23     -349.5
2018/174-10:19:23     -361.3
2018/174-10:29:23     -353.0
2018/174-10:39:23     -344.3
2018/174-10:49:23     -327.6
2018/174-10:59:23     -297.1
2018/174-11:09:23     -260.3
2018/174-11:19:23     -226.4
2018/174-11:29:23     -201.3
2018/174-11:39:23     -179.5
2018/174-11:49:23     -158.1
2018/174-11:59:23     -149.4
2018/174-12:09:23     -161.3
2018/174-12:19:23     -184.1
2018/174-12:29:23     -215.0
2018/174-12:39:23     -262.4
2018/174-12:49:23     -325.6
2018/174-12:59:23     -336.3
2018/174-13:09:23     -332.8
2018/174-13:19:23     -336.5
2018/174-13:29:23     -334.8
2018/174-13:39:23     -310.3
2018/174-13:49:23     -276.8
2018/174-13:59:23     -238.0
2018/174-14:09:23     -195.6
2018/174-14:19:23     -171.5
2018/174-14:29:23     -157.9
2018/174-14:39:23     -153.5
2018/174-14:49:23     -147.4
2018/174-14:59:23     -148.2
2018/174-15:09:23     -155.3
2018/174-15:19:23     -156.7
2018/174-15:29:23     -152.3
2018/174-15:39:23     -143.4
2018/174-15:49:23     -130.2
2018/174-15:59:23     -115.0
2018/174-16:09:23     -103.5
2018/174-16:19:23      -99.3
2018/174-16:29:23      -97.5
2018/174-16:39:23     -100.3
2018/174-16:49:23     -109.2
2018/174-16:59:23     -116.5
2018/174-17:09:23     -120.1
2018/174-17:19:23     -120.4
2018/174-17:29:23     -118.4
2018/174-17:39:23     -112.8
2018/174-17:49:23     -103.8
2018/174-17:59:23      -92.7
2018/174-18:09:23      -81.0
2018/174-18:19:23      -70.2
2018/174-18:29:23      -61.1
2018/174-18:39:23      -57.0
2018/174-18:49:23      -64.2
2018/174-18:59:23      -87.7
2018/174-19:09:23     -102.5
2018/174-19:19:23     -112.3
2018/174-19:29:23     -129.7
2018/174-19:39:23     -173.1
2018/174-19:49:23     -230.1
2018/174-19:59:23     -267.2
2018/174-20:09:23     -287.1
2018/174-20:19:23     -293.1
2018/174-20:29:23     -292.4
2018/174-20:39:23     -321.5
2018/174-20:49:23     -332.1
2018/174-20:59:23     -326.0
2018/174-21:09:23     -323.2
2018/174-21:19:23     -313.8
2018/174-21:29:23     -286.0
2018/174-21:39:23     -271.1
2018/174-21:49:23     -287.7
2018/174-21:59:23     -280.9
2018/174-22:09:23     -283.2
2018/174-22:19:23     -303.6
2018/174-22:29:23     -341.9
2018/174-22:39:23     -374.5
2018/174-22:49:23     -388.2
2018/174-22:59:23     -386.0
2018/174-23:09:23     -369.3
2018/174-23:19:23     -356.9
2018/174-23:29:23     -332.3
2018/174-23:39:23     -294.0
2018/174-23:49:23     -251.5
2018/174-23:59:23     -215.0
2018/175-00:09:23     -206.9
2018/175-00:19:23     -197.4
2018/175-00:29:23     -188.2
2018/175-00:39:23     -177.8
2018/175-00:49:23     -160.4
2018/175-00:59:23     -148.1
2018/175-01:09:23     -140.1
2018/175-01:19:23     -130.6
2018/175-01:29:23     -119.9
2018/175-01:39:23     -112.4
2018/175-01:49:23     -104.3
2018/175-01:59:23      -99.3
2018/175-02:09:23      -98.7
2018/175-02:19:23      -93.6
2018/175-02:29:23      -92.9
2018/175-02:39:23      -96.0
2018/175-02:49:23      -99.7
2018/175-02:59:23     -105.8
2018/175-03:09:23     -114.9
2018/175-03:19:23     -120.1
2018/175-03:29:23     -116.9
2018/175-03:39:23     -116.0
2018/175-03:49:23     -114.3
2018/175-03:59:23     -111.2
2018/175-04:09:23     -106.2
2018/175-04:19:23     -100.2
2018/175-04:29:23      -93.7
2018/175-04:39:23      -87.5
2018/175-04:49:23      -87.2
2018/175-04:59:23      -90.7
2018/175-05:09:23      -85.2
2018/175-05:19:23      -87.3
2018/175-05:29:23     -102.6
2018/175-05:39:23     -112.8
2018/175-05:49:23     -122.0
2018/175-05:59:23     -135.5
2018/175-06:09:23     -152.3
2018/175-06:19:23     -174.2
2018/175-06:29:23     -198.7
2018/175-06:39:23     -218.0
2018/175-06:49:23     -233.9
2018/175-06:59:23     -246.2
2018/175-07:09:23     -249.0
2018/175-07:19:23     -274.2
2018/175-07:29:23     -295.2
2018/175-07:39:23     -309.2
2018/175-07:49:23     -320.8
2018/175-07:59:23     -323.5
2018/175-08:09:23     -330.9
2018/175-08:19:23     -341.9
2018/175-08:29:23     -334.8
2018/175-08:39:23     -304.9
2018/175-08:49:23     -290.5
2018/175-08:59:23     -300.1
2018/175-09:09:23     -287.2
2018/175-09:19:23     -251.2
2018/175-09:29:23     -222.8
2018/175-09:39:23     -205.5
2018/175-09:49:23     -182.9
2018/175-09:59:23     -157.8
2018/175-10:09:23     -137.6
2018/175-10:19:23     -121.3
2018/175-10:29:23     -107.3
2018/175-10:39:23      -95.5
2018/175-10:49:23      -86.1
2018/175-10:59:23      -79.1
2018/175-11:09:23      -74.1
2018/175-11:19:23      -71.9
2018/175-11:29:23      -86.5
2018/175-11:39:23     -105.2
2018/175-11:49:23     -100.2
2018/175-11:59:23      -93.8
2018/175-12:09:23      -96.2
2018/175-12:19:23     -106.5
2018/175-12:29:23     -109.6
2018/175-12:39:23     -115.8
2018/175-12:49:23     -128.2
2018/175-12:59:23     -133.0
2018/175-13:09:23     -137.3
2018/175-13:19:23     -137.9
2018/175-13:29:23     -145.6
2018/175-13:39:23     -157.7
2018/175-13:49:23     -167.8
2018/175-13:59:23     -171.1
2018/175-14:09:23     -173.0
2018/175-14:19:23     -180.9
2018/175-14:29:23     -188.5
2018/175-14:39:23     -187.6
2018/175-14:49:23     -174.5
2018/175-14:59:23     -162.1
2018/175-15:09:23     -150.6
2018/175-15:19:23     -137.2
2018/175-15:29:23     -121.9
2018/175-15:39:23     -107.3
2018/175-15:49:23      -94.0
2018/175-15:59:23      -82.0
2018/175-16:09:23      -71.3
2018/175-16:19:23      -62.8
2018/175-16:29:23      -56.3
2018/175-16:39:23      -51.5
2018/175-16:49:23      -47.8
2018/175-16:59:23      -45.2
2018/175-17:09:23      -43.1
2018/175-17:19:23      -41.5
2018/175-17:29:23      -41.0
2018/175-17:39:23      -40.3
2018/175-17:49:23      -39.1
2018/175-17:59:23      -38.0
2018/175-18:09:23      -37.1
2018/175-18:19:23      -36.3
2018/175-18:29:23      -35.4
2018/175-18:39:23      -34.5
2018/175-18:49:23      -33.8
2018/175-18:59:23      -37.7
2018/175-19:09:23      -41.9
2018/175-19:19:23      -45.8
2018/175-19:29:23      -50.0
2018/175-19:39:23      -51.6
2018/175-19:49:23      -56.0
2018/175-19:59:23      -67.9
2018/175-20:09:23      -69.9
2018/175-20:19:23      -66.8
2018/175-20:29:23      -64.1
2018/175-20:39:23      -62.7
2018/175-20:49:23      -59.1
2018/175-20:59:23      -55.1
2018/175-21:09:23      -53.3
2018/175-21:19:23      -57.0
2018/175-21:29:23      -63.9
2018/175-21:39:23      -73.2
2018/175-21:49:23      -83.8
2018/175-21:59:23      -93.9
2018/175-22:09:23      -99.1
2018/175-22:19:23     -103.7
2018/175-22:29:23     -105.5
2018/175-22:39:23     -100.2
2018/175-22:49:23      -94.6
2018/175-22:59:23      -89.4
2018/175-23:09:23      -83.8
2018/175-23:19:23      -77.0
2018/175-23:29:23      -70.8
2018/175-23:39:23      -65.0
2018/175-23:49:23      -59.8
2018/175-23:59:23      -55.6
2018/176-00:09:23      -52.3
2018/176-00:19:23      -49.8
2018/176-00:29:23      -47.2
2018/176-00:39:23      -45.2
2018/176-00:49:23      -43.9
2018/176-00:59:23      -43.3
2018/176-01:09:23      -42.8
2018/176-01:19:23      -42.6
2018/176-01:29:23      -42.2
2018/176-01:39:23      -40.2
2018/176-01:49:23      -39.2
2018/176-01:59:23      -39.6
2018/176-02:09:23      -41.4
2018/176-02:19:23      -43.6
2018/176-02:29:23      -46.3
2018/176-02:39:23      -51.8
2018/176-02:49:23      -59.5
2018/176-02:59:23      -61.2
2018/176-03:09:23      -59.9
2018/176-03:19:23      -58.6
2018/176-03:29:23      -58.2
2018/176-03:39:23      -56.3
2018/176-03:49:23      -53.5
2018/176-03:59:23      -50.3
2018/176-04:09:23      -47.7
2018/176-04:19:23      -44.6
2018/176-04:29:23      -40.4
2018/176-04:39:23      -36.9
2018/176-04:49:23      -37.5
2018/176-04:59:23      -38.5
2018/176-05:09:23      -41.1
2018/176-05:19:23      -46.3
2018/176-05:29:23      -55.2
2018/176-05:39:23      -65.6
2018/176-05:49:23      -72.3
2018/176-05:59:23      -76.0
2018/176-06:09:23      -78.7
2018/176-06:19:23      -79.7
2018/176-06:29:23      -79.3
