      Time          Predicted AE
2013/146-21:10:00      458.0
2013/146-21:20:00      431.3
2013/146-21:30:00      405.6
2013/146-21:40:00      384.0
2013/146-21:50:00      362.5
2013/146-22:00:00      338.2
2013/146-22:10:00      312.7
2013/146-22:20:00      284.7
2013/146-22:30:00      251.1
2013/146-22:40:00      219.3
2013/146-22:50:00      192.9
2013/146-23:00:00      171.6
2013/146-23:10:00      154.1
2013/146-23:20:00      144.5
2013/146-23:30:00      141.1
2013/146-23:40:00      132.2
2013/146-23:50:00      122.1
2013/147-00:00:00      114.5
2013/147-00:10:00      109.6
2013/147-00:20:00      103.5
2013/147-00:30:00       97.5
2013/147-00:40:00       93.6
2013/147-00:50:00       90.2
2013/147-01:00:00       87.2
2013/147-01:10:00       85.0
2013/147-01:20:00       82.6
2013/147-01:30:00       80.7
2013/147-01:40:00       80.3
2013/147-01:50:00       82.8
2013/147-02:00:00       89.4
2013/147-02:10:00      102.6
2013/147-02:20:00      126.3
2013/147-02:30:00      166.7
2013/147-02:40:00      214.9
2013/147-02:50:00      253.2
2013/147-03:00:00      307.0
2013/147-03:10:00      342.5
2013/147-03:20:00      339.3
2013/147-03:30:00      312.6
2013/147-03:40:00      295.4
2013/147-03:50:00      276.9
2013/147-04:00:00      250.1
2013/147-04:10:00      220.9
2013/147-04:20:00      193.3
2013/147-04:30:00      168.5
2013/147-04:40:00      145.7
2013/147-04:50:00      126.0
2013/147-05:00:00      110.3
2013/147-05:10:00       98.5
2013/147-05:20:00       91.3
2013/147-05:30:00       85.9
2013/147-05:40:00       80.0
2013/147-05:50:00       74.6
2013/147-06:00:00       70.0
2013/147-06:10:00       66.7
2013/147-06:20:00       67.9
2013/147-06:30:00       82.8
2013/147-06:40:00      125.6
2013/147-06:50:00      176.0
2013/147-07:00:00      222.9
2013/147-07:10:00      262.5
2013/147-07:20:00      288.1
2013/147-07:30:00      292.8
2013/147-07:40:00      286.5
2013/147-07:50:00      268.8
2013/147-08:00:00      252.2
2013/147-08:10:00      234.0
2013/147-08:20:00      215.9
2013/147-08:30:00      201.3
2013/147-08:40:00      197.9
2013/147-08:50:00      238.2
2013/147-09:00:00      293.5
2013/147-09:10:00      345.1
2013/147-09:20:00      379.3
2013/147-09:30:00      410.9
2013/147-09:40:00      428.8
2013/147-09:50:00      429.1
2013/147-10:00:00      425.2
2013/147-10:10:00      429.9
2013/147-10:20:00      442.5
2013/147-10:30:00      459.4
2013/147-10:40:00      476.0
2013/147-10:50:00      484.9
2013/147-11:00:00      484.4
2013/147-11:10:00      483.0
2013/147-11:20:00      488.9
2013/147-11:30:00      507.3
2013/147-11:40:00      543.0
2013/147-11:50:00      586.8
2013/147-12:00:00      624.4
2013/147-12:10:00      647.3
2013/147-12:20:00      656.7
2013/147-12:30:00      657.6
2013/147-12:40:00      651.8
2013/147-12:50:00      651.4
2013/147-13:00:00      651.9
2013/147-13:10:00      649.2
2013/147-13:20:00      627.7
2013/147-13:30:00      588.8
2013/147-13:40:00      536.5
2013/147-13:50:00      485.8
2013/147-14:00:00      452.2
2013/147-14:10:00      424.3
2013/147-14:20:00      392.1
2013/147-14:30:00      358.6
2013/147-14:40:00      325.3
2013/147-14:50:00      287.2
2013/147-15:00:00      256.1
2013/147-15:10:00      237.0
2013/147-15:20:00      208.9
2013/147-15:30:00      182.5
2013/147-15:40:00      160.7
2013/147-15:50:00      142.8
2013/147-16:00:00      126.4
2013/147-16:10:00      113.4
2013/147-16:20:00      116.4
2013/147-16:30:00      109.8
2013/147-16:40:00      101.7
2013/147-16:50:00      101.1
2013/147-17:00:00      119.9
2013/147-17:10:00      174.3
2013/147-17:20:00      201.7
2013/147-17:30:00      248.1
2013/147-17:40:00      325.0
2013/147-17:50:00      413.7
2013/147-18:00:00      499.3
2013/147-18:10:00      578.4
2013/147-18:20:00      657.3
2013/147-18:30:00      717.7
2013/147-18:40:00      751.0
2013/147-18:50:00      741.6
2013/147-19:00:00      713.4
2013/147-19:10:00      713.9
2013/147-19:20:00      716.0
2013/147-19:30:00      689.2
2013/147-19:40:00      630.1
2013/147-19:50:00      590.2
2013/147-20:00:00      569.5
2013/147-20:10:00      527.6
2013/147-20:20:00      440.2
2013/147-20:30:00      373.6
2013/147-20:40:00      334.8
2013/147-20:50:00      310.9
2013/147-21:00:00      300.6
2013/147-21:10:00      315.6
2013/147-21:20:00      290.9
2013/147-21:30:00      253.2
2013/147-21:40:00      231.1
2013/147-21:50:00      252.4
2013/147-22:00:00      264.1
2013/147-22:10:00      270.7
2013/147-22:20:00      268.0
2013/147-22:30:00      268.5
2013/147-22:40:00      282.2
2013/147-22:50:00      254.0
2013/147-23:00:00      224.9
2013/147-23:10:00      198.4
2013/147-23:20:00      183.2
2013/147-23:30:00      163.4
2013/147-23:40:00      147.2
2013/147-23:50:00      135.6
2013/148-00:00:00      138.2
2013/148-00:10:00      156.7
2013/148-00:20:00      178.4
2013/148-00:30:00      201.5
2013/148-00:40:00      184.7
2013/148-00:50:00      172.5
2013/148-01:00:00      162.1
2013/148-01:10:00      154.6
2013/148-01:20:00      146.5
2013/148-01:30:00      144.8
2013/148-01:40:00      160.3
2013/148-01:50:00      175.7
2013/148-02:00:00      192.1
2013/148-02:10:00      233.9
2013/148-02:20:00      316.1
2013/148-02:30:00      374.2
2013/148-02:40:00      384.0
2013/148-02:50:00      402.5
2013/148-03:00:00      460.3
2013/148-03:10:00      511.5
2013/148-03:20:00      529.8
2013/148-03:30:00      493.5
2013/148-03:40:00      455.1
2013/148-03:50:00      440.9
2013/148-04:00:00      418.6
2013/148-04:10:00      362.2
2013/148-04:20:00      311.0
2013/148-04:30:00      273.0
2013/148-04:40:00      257.1
2013/148-04:50:00      228.1
2013/148-05:00:00      191.4
2013/148-05:10:00      162.7
2013/148-05:20:00      148.9
2013/148-05:30:00      131.0
2013/148-05:40:00      115.1
2013/148-05:50:00      105.2
2013/148-06:00:00      109.7
2013/148-06:10:00      137.6
2013/148-06:20:00      200.2
2013/148-06:30:00      269.4
2013/148-06:40:00      320.7
2013/148-06:50:00      341.6
2013/148-07:00:00      356.5
2013/148-07:10:00      383.9
2013/148-07:20:00      422.3
2013/148-07:30:00      444.8
2013/148-07:40:00      462.0
2013/148-07:50:00      482.8
2013/148-08:00:00      500.2
2013/148-08:10:00      512.3
2013/148-08:20:00      514.3
2013/148-08:30:00      503.9
2013/148-08:40:00      494.6
2013/148-08:50:00      498.5
2013/148-09:00:00      501.3
2013/148-09:10:00      483.4
2013/148-09:20:00      446.3
2013/148-09:30:00      418.3
2013/148-09:40:00      393.5
2013/148-09:50:00      392.5
2013/148-10:00:00      406.2
2013/148-10:10:00      415.7
2013/148-10:20:00      415.9
2013/148-10:30:00      405.8
2013/148-10:40:00      376.2
2013/148-10:50:00      340.0
2013/148-11:00:00      318.1
2013/148-11:10:00      310.3
2013/148-11:20:00      323.2
2013/148-11:30:00      345.3
2013/148-11:40:00      377.5
2013/148-11:50:00      392.7
2013/148-12:00:00      382.9
2013/148-12:10:00      360.5
2013/148-12:20:00      345.8
2013/148-12:30:00      341.7
2013/148-12:40:00      341.9
2013/148-12:50:00      345.3
2013/148-13:00:00      336.3
2013/148-13:10:00      318.6
2013/148-13:20:00      313.7
2013/148-13:30:00      313.2
2013/148-13:40:00      303.4
2013/148-13:50:00      274.6
2013/148-14:00:00      245.2
2013/148-14:10:00      222.0
2013/148-14:20:00      200.4
2013/148-14:30:00      177.0
2013/148-14:40:00      155.6
2013/148-14:50:00      137.6
2013/148-15:00:00      121.9
2013/148-15:10:00      108.4
2013/148-15:20:00       96.9
2013/148-15:30:00       87.4
2013/148-15:40:00       80.0
2013/148-15:50:00       74.4
2013/148-16:00:00       70.2
2013/148-16:10:00       66.4
2013/148-16:20:00       62.9
2013/148-16:30:00       60.0
2013/148-16:40:00       57.7
2013/148-16:50:00       55.7
2013/148-17:00:00       54.1
2013/148-17:10:00       52.8
2013/148-17:20:00       51.6
2013/148-17:30:00       50.5
2013/148-17:40:00       50.3
2013/148-17:50:00       52.6
2013/148-18:00:00       65.4
2013/148-18:10:00       75.4
2013/148-18:20:00       75.0
2013/148-18:30:00       73.0
2013/148-18:40:00       72.9
2013/148-18:50:00       72.7
2013/148-19:00:00       72.9
2013/148-19:10:00       82.5
2013/148-19:20:00      105.3
2013/148-19:30:00      127.1
2013/148-19:40:00      134.4
2013/148-19:50:00      127.6
2013/148-20:00:00      122.8
2013/148-20:10:00      118.8
2013/148-20:20:00      112.7
2013/148-20:30:00      104.5
2013/148-20:40:00       96.8
2013/148-20:50:00       89.9
2013/148-21:00:00       82.4
2013/148-21:10:00       75.4
2013/148-21:20:00       69.4
2013/148-21:30:00       64.5
2013/148-21:40:00       60.5
2013/148-21:50:00       57.1
2013/148-22:00:00       54.3
2013/148-22:10:00       51.9
2013/148-22:20:00       49.8
2013/148-22:30:00       48.0
2013/148-22:40:00       46.5
2013/148-22:50:00       45.1
2013/148-23:00:00       43.8
2013/148-23:10:00       42.8
2013/148-23:20:00       41.8
2013/148-23:30:00       41.1
2013/148-23:40:00       40.4
2013/148-23:50:00       39.9
2013/149-00:00:00       39.6
2013/149-00:10:00       39.6
2013/149-00:20:00       39.8
2013/149-00:30:00       40.0
2013/149-00:40:00       40.2
2013/149-00:50:00       40.2
2013/149-01:00:00       40.5
2013/149-01:10:00       40.8
2013/149-01:20:00       41.0
2013/149-01:30:00       41.2
2013/149-01:40:00       41.3
2013/149-01:50:00       41.1
2013/149-02:00:00       40.8
2013/149-02:10:00       40.5
2013/149-02:20:00       40.2
2013/149-02:30:00       40.2
2013/149-02:40:00       40.0
2013/149-02:50:00       39.6
2013/149-03:00:00       39.4
2013/149-03:10:00       39.0
2013/149-03:20:00       38.4
2013/149-03:30:00       38.1
2013/149-03:40:00       38.2
2013/149-03:50:00       38.3
2013/149-04:00:00       38.3
2013/149-04:10:00       37.6
2013/149-04:20:00       36.8
2013/149-04:30:00       36.0
2013/149-04:40:00       35.4
2013/149-04:50:00       34.7
2013/149-05:00:00       33.9
2013/149-05:10:00       33.2
2013/149-05:20:00       32.7
2013/149-05:30:00       32.4
2013/149-05:40:00       31.8
2013/149-05:50:00       31.5
2013/149-06:00:00       31.4
2013/149-06:10:00       31.4
2013/149-06:20:00       31.6
2013/149-06:30:00       31.8
2013/149-06:40:00       32.4
2013/149-06:50:00       33.0
2013/149-07:00:00       33.7
2013/149-07:10:00       34.2
2013/149-07:20:00       34.7
2013/149-07:30:00       35.3
2013/149-07:40:00       36.0
2013/149-07:50:00       36.7
2013/149-08:00:00       37.4
2013/149-08:10:00       37.9
2013/149-08:20:00       38.7
2013/149-08:30:00       39.7
2013/149-08:40:00       40.6
2013/149-08:50:00       41.5
2013/149-09:00:00       42.3
2013/149-09:10:00       43.2
2013/149-09:20:00       44.3
2013/149-09:30:00       45.7
2013/149-09:40:00       46.5
2013/149-09:50:00       46.7
2013/149-10:00:00       46.8
2013/149-10:10:00       47.1
2013/149-10:20:00       47.7
2013/149-10:30:00       48.5
2013/149-10:40:00       49.2
2013/149-10:50:00       49.5
2013/149-11:00:00       49.7
2013/149-11:10:00       49.7
2013/149-11:20:00       49.5
2013/149-11:30:00       49.3
2013/149-11:40:00       49.3
2013/149-11:50:00       49.3
2013/149-12:00:00       49.5
2013/149-12:10:00       49.3
2013/149-12:20:00       48.3
2013/149-12:30:00       47.0
2013/149-12:40:00       46.0
2013/149-12:50:00       45.4
2013/149-13:00:00       45.2
2013/149-13:10:00       45.0
2013/149-13:20:00       44.6
2013/149-13:30:00       44.0
2013/149-13:40:00       43.4
2013/149-13:50:00       42.9
2013/149-14:00:00       42.6
2013/149-14:10:00       42.4
2013/149-14:20:00       42.1
2013/149-14:30:00       41.7
2013/149-14:40:00       41.2
2013/149-14:50:00       40.7
2013/149-15:00:00       40.2
2013/149-15:10:00       39.8
2013/149-15:20:00       39.5
2013/149-15:30:00       39.2
2013/149-15:40:00       38.9
2013/149-15:50:00       38.7
2013/149-16:00:00       38.6
2013/149-16:10:00       38.4
2013/149-16:20:00       38.3
2013/149-16:30:00       38.2
2013/149-16:40:00       38.1
2013/149-16:50:00       38.1
2013/149-17:00:00       38.0
2013/149-17:10:00       38.0
2013/149-17:20:00       37.9
2013/149-17:30:00       38.0
2013/149-17:40:00       38.0
2013/149-17:50:00       37.9
2013/149-18:00:00       37.9
2013/149-18:10:00       37.8
2013/149-18:20:00       37.8
2013/149-18:30:00       37.7
2013/149-18:40:00       37.5
2013/149-18:50:00       37.4
2013/149-19:00:00       37.3
2013/149-19:10:00       37.5
2013/149-19:20:00       37.9
2013/149-19:30:00       38.2
2013/149-19:40:00       38.2
2013/149-19:50:00       38.2
2013/149-20:00:00       38.4
2013/149-20:10:00       38.9
2013/149-20:20:00       39.8
2013/149-20:30:00       40.5
2013/149-20:40:00       40.6
2013/149-20:50:00       40.2
2013/149-21:00:00       39.8
2013/149-21:10:00       39.4
2013/149-21:20:00       38.9
2013/149-21:30:00       38.4
2013/149-21:40:00       38.1
2013/149-21:50:00       38.3
2013/149-22:00:00       38.3
2013/149-22:10:00       37.8
2013/149-22:20:00       37.5
2013/149-22:30:00       37.4
2013/149-22:40:00       37.4
2013/149-22:50:00       37.4
2013/149-23:00:00       37.2
2013/149-23:10:00       36.9
2013/149-23:20:00       36.6
2013/149-23:30:00       36.2
2013/149-23:40:00       35.8
2013/149-23:50:00       35.7
2013/150-00:00:00       35.9
2013/150-00:10:00       36.5
2013/150-00:20:00       37.0
2013/150-00:30:00       37.4
2013/150-00:40:00       37.7
2013/150-00:50:00       38.1
2013/150-01:00:00       38.8
2013/150-01:10:00       39.8
2013/150-01:20:00       40.2
2013/150-01:30:00       39.9
2013/150-01:40:00       39.4
2013/150-01:50:00       39.0
2013/150-02:00:00       38.7
2013/150-02:10:00       38.5
2013/150-02:20:00       38.6
2013/150-02:30:00       38.8
2013/150-02:40:00       39.0
2013/150-02:50:00       39.7
2013/150-03:00:00       41.3
2013/150-03:10:00       43.2
2013/150-03:20:00       44.7
2013/150-03:30:00       45.5
2013/150-03:40:00       45.8
2013/150-03:50:00       46.0
2013/150-04:00:00       46.1
2013/150-04:10:00       45.8
2013/150-04:20:00       44.7
2013/150-04:30:00       43.3
2013/150-04:40:00       41.9
2013/150-04:50:00       40.7
2013/150-05:00:00       39.4
2013/150-05:10:00       38.5
2013/150-05:20:00       37.7
2013/150-05:30:00       36.8
2013/150-05:40:00       35.9
2013/150-05:50:00       35.2
2013/150-06:00:00       35.0
2013/150-06:10:00       35.1
2013/150-06:20:00       35.3
2013/150-06:30:00       35.6
2013/150-06:40:00       35.9
2013/150-06:50:00       36.1
2013/150-07:00:00       36.3
2013/150-07:10:00       36.6
2013/150-07:20:00       37.2
2013/150-07:30:00       37.8
2013/150-07:40:00       38.3
2013/150-07:50:00       38.9
2013/150-08:00:00       39.4
2013/150-08:10:00       39.1
2013/150-08:20:00       38.7
2013/150-08:30:00       38.9
2013/150-08:40:00       39.1
2013/150-08:50:00       39.4
2013/150-09:00:00       39.6
2013/150-09:10:00       40.0
2013/150-09:20:00       40.5
2013/150-09:30:00       41.3
2013/150-09:40:00       42.9
2013/150-09:50:00       44.7
2013/150-10:00:00       45.9
2013/150-10:10:00       46.2
2013/150-10:20:00       46.5
2013/150-10:30:00       46.9
2013/150-10:40:00       47.2
2013/150-10:50:00       47.5
2013/150-11:00:00       47.5
2013/150-11:10:00       47.4
2013/150-11:20:00       46.8
2013/150-11:30:00       46.3
2013/150-11:40:00       45.8
2013/150-11:50:00       45.2
2013/150-12:00:00       44.8
2013/150-12:10:00       44.3
2013/150-12:20:00       44.1
2013/150-12:30:00       43.8
2013/150-12:40:00       43.5
2013/150-12:50:00       43.2
2013/150-13:00:00       42.8
2013/150-13:10:00       42.5
2013/150-13:20:00       42.2
2013/150-13:30:00       41.9
2013/150-13:40:00       42.0
2013/150-13:50:00       42.4
2013/150-14:00:00       43.3
2013/150-14:10:00       44.4
2013/150-14:20:00       45.9
2013/150-14:30:00       47.6
2013/150-14:40:00       49.6
2013/150-14:50:00       51.8
2013/150-15:00:00       54.5
2013/150-15:10:00       58.2
2013/150-15:20:00       61.0
2013/150-15:30:00       63.8
2013/150-15:40:00       67.5
2013/150-15:50:00       72.1
2013/150-16:00:00       76.4
2013/150-16:10:00       80.2
2013/150-16:20:00       83.2
2013/150-16:30:00       85.3
2013/150-16:40:00       86.7
2013/150-16:50:00       88.3
2013/150-17:00:00       91.5
2013/150-17:10:00       94.9
2013/150-17:20:00       97.1
2013/150-17:30:00       98.2
2013/150-17:40:00       99.5
2013/150-17:50:00      101.3
2013/150-18:00:00      102.4
2013/150-18:10:00      102.4
2013/150-18:20:00      100.3
2013/150-18:30:00       96.9
2013/150-18:40:00       93.1
2013/150-18:50:00       88.6
2013/150-19:00:00       83.6
2013/150-19:10:00       78.4
2013/150-19:20:00       73.4
2013/150-19:30:00       68.6
2013/150-19:40:00       64.1
2013/150-19:50:00       60.1
2013/150-20:00:00       56.8
2013/150-20:10:00       54.1
2013/150-20:20:00       51.7
2013/150-20:30:00       49.8
2013/150-20:40:00       48.3
2013/150-20:50:00       47.3
2013/150-21:00:00       47.3
2013/150-21:10:00       47.2
2013/150-21:20:00       47.3
2013/150-21:30:00       47.3
2013/150-21:40:00       47.8
2013/150-21:50:00       48.5
2013/150-22:00:00       48.9
2013/150-22:10:00       48.8
2013/150-22:20:00       48.7
2013/150-22:30:00       49.1
2013/150-22:40:00       48.7
2013/150-22:50:00       47.4
2013/150-23:00:00       46.0
2013/150-23:10:00       44.7
2013/150-23:20:00       43.3
2013/150-23:30:00       41.6
2013/150-23:40:00       39.9
2013/150-23:50:00       38.2
2013/151-00:00:00       36.7
2013/151-00:10:00       35.4
2013/151-00:20:00       34.2
2013/151-00:30:00       33.0
2013/151-00:40:00       32.2
2013/151-00:50:00       31.7
2013/151-01:00:00       31.5
2013/151-01:10:00       31.4
2013/151-01:20:00       31.5
2013/151-01:30:00       31.7
2013/151-01:40:00       31.6
2013/151-01:50:00       31.4
2013/151-02:00:00       31.3
2013/151-02:10:00       31.1
2013/151-02:20:00       30.8
2013/151-02:30:00       30.2
2013/151-02:40:00       29.8
2013/151-02:50:00       29.5
2013/151-03:00:00       29.0
2013/151-03:10:00       28.5
2013/151-03:20:00       28.0
2013/151-03:30:00       27.5
2013/151-03:40:00       27.1
2013/151-03:50:00       26.9
2013/151-04:00:00       26.9
2013/151-04:10:00       27.4
2013/151-04:20:00       28.8
2013/151-04:30:00       30.9
2013/151-04:40:00       32.8
2013/151-04:50:00       35.1
2013/151-05:00:00       37.8
2013/151-05:10:00       40.9
2013/151-05:20:00       43.3
2013/151-05:30:00       44.2
2013/151-05:40:00       44.5
2013/151-05:50:00       44.4
2013/151-06:00:00       43.8
2013/151-06:10:00       42.9
2013/151-06:20:00       41.8
2013/151-06:30:00       40.6
2013/151-06:40:00       39.6
2013/151-06:50:00       38.9
2013/151-07:00:00       38.3
2013/151-07:10:00       38.1
2013/151-07:20:00       38.3
2013/151-07:30:00       39.8
2013/151-07:40:00       41.4
2013/151-07:50:00       42.7
2013/151-08:00:00       44.1
2013/151-08:10:00       45.8
2013/151-08:20:00       47.5
2013/151-08:30:00       49.7
2013/151-08:40:00       52.7
2013/151-08:50:00       56.4
2013/151-09:00:00       60.1
2013/151-09:10:00       63.3
2013/151-09:20:00       66.0
2013/151-09:30:00       68.7
2013/151-09:40:00       71.4
2013/151-09:50:00       74.2
2013/151-10:00:00       76.8
2013/151-10:10:00       79.7
2013/151-10:20:00       82.3
2013/151-10:30:00       84.3
2013/151-10:40:00       85.2
2013/151-10:50:00       85.2
2013/151-11:00:00       84.8
2013/151-11:10:00       83.9
2013/151-11:20:00       82.4
2013/151-11:30:00       80.6
2013/151-11:40:00       78.9
2013/151-11:50:00       77.7
2013/151-12:00:00       76.4
2013/151-12:10:00       75.3
2013/151-12:20:00       74.3
2013/151-12:30:00       73.5
2013/151-12:40:00       72.7
2013/151-12:50:00       72.0
2013/151-13:00:00       71.1
2013/151-13:10:00       69.8
2013/151-13:20:00       68.2
2013/151-13:30:00       66.5
2013/151-13:40:00       64.7
2013/151-13:50:00       62.8
2013/151-14:00:00       61.0
2013/151-14:10:00       59.5
2013/151-14:20:00       58.3
2013/151-14:30:00       57.3
2013/151-14:40:00       56.6
2013/151-14:50:00       56.2
2013/151-15:00:00       56.4
2013/151-15:10:00       56.9
2013/151-15:20:00       57.2
2013/151-15:30:00       56.7
2013/151-15:40:00       55.9
2013/151-15:50:00       55.0
2013/151-16:00:00       54.3
2013/151-16:10:00       53.7
2013/151-16:20:00       53.4
2013/151-16:30:00       54.1
2013/151-16:40:00       56.6
2013/151-16:50:00       59.9
2013/151-17:00:00       67.5
2013/151-17:10:00       71.2
2013/151-17:20:00       74.9
2013/151-17:30:00       83.7
2013/151-17:40:00      104.1
2013/151-17:50:00      147.0
2013/151-18:00:00      211.8
2013/151-18:10:00      276.4
2013/151-18:20:00      349.6
2013/151-18:30:00      410.6
2013/151-18:40:00      429.4
2013/151-18:50:00      409.9
2013/151-19:00:00      384.8
2013/151-19:10:00      359.8
2013/151-19:20:00      329.9
2013/151-19:30:00      298.8
2013/151-19:40:00      281.3
2013/151-19:50:00      281.7
2013/151-20:00:00      337.1
2013/151-20:10:00      391.8
2013/151-20:20:00      442.4
2013/151-20:30:00      466.5
2013/151-20:40:00      482.6
2013/151-20:50:00      481.5
2013/151-21:00:00      473.5
2013/151-21:10:00      464.0
2013/151-21:20:00      454.9
2013/151-21:30:00      446.3
2013/151-21:40:00      442.5
2013/151-21:50:00      442.1
2013/151-22:00:00      446.4
2013/151-22:10:00      447.4
2013/151-22:20:00      422.0
2013/151-22:30:00      403.6
2013/151-22:40:00      396.4
2013/151-22:50:00      400.9
2013/151-23:00:00      398.5
2013/151-23:10:00      372.8
2013/151-23:20:00      342.0
2013/151-23:30:00      320.5
2013/151-23:40:00      304.2
2013/151-23:50:00      282.5
