      Time          Predicted AE
2013/177-20:40:00      162.4
2013/177-20:50:00      166.6
2013/177-21:00:00      168.6
2013/177-21:10:00      169.8
2013/177-21:20:00      171.0
2013/177-21:30:00      173.3
2013/177-21:40:00      175.8
2013/177-21:50:00      179.5
2013/177-22:00:00      182.4
2013/177-22:10:00      186.6
2013/177-22:20:00      193.0
2013/177-22:30:00      200.8
2013/177-22:40:00      208.2
2013/177-22:50:00      212.2
2013/177-23:00:00      212.2
2013/177-23:10:00      207.8
2013/177-23:20:00      203.6
2013/177-23:30:00      200.5
2013/177-23:40:00      193.5
2013/177-23:50:00      183.4
2013/178-00:00:00      172.7
2013/178-00:10:00      163.3
2013/178-00:20:00      154.7
2013/178-00:30:00      146.6
2013/178-00:40:00      140.0
2013/178-00:50:00      134.0
2013/178-01:00:00      129.5
2013/178-01:10:00      125.2
2013/178-01:20:00      121.4
2013/178-01:30:00      118.7
2013/178-01:40:00      116.8
2013/178-01:50:00      114.2
2013/178-02:00:00      110.8
2013/178-02:10:00      107.0
2013/178-02:20:00      103.1
2013/178-02:30:00       99.3
2013/178-02:40:00       96.2
2013/178-02:50:00       93.9
2013/178-03:00:00       93.0
2013/178-03:10:00       92.4
2013/178-03:20:00       91.4
2013/178-03:30:00       90.1
2013/178-03:40:00       88.1
2013/178-03:50:00       85.4
2013/178-04:00:00       81.2
2013/178-04:10:00       76.8
2013/178-04:20:00       72.5
2013/178-04:30:00       68.4
2013/178-04:40:00       64.5
2013/178-04:50:00       60.9
2013/178-05:00:00       58.1
2013/178-05:10:00       56.0
2013/178-05:20:00       54.0
2013/178-05:30:00       52.5
2013/178-05:40:00       51.4
2013/178-05:50:00       50.6
2013/178-06:00:00       49.6
2013/178-06:10:00       48.6
2013/178-06:20:00       47.6
2013/178-06:30:00       46.9
2013/178-06:40:00       46.1
2013/178-06:50:00       45.6
2013/178-07:00:00       45.2
2013/178-07:10:00       45.1
2013/178-07:20:00       45.1
2013/178-07:30:00       45.8
2013/178-07:40:00       47.3
2013/178-07:50:00       49.2
2013/178-08:00:00       51.2
2013/178-08:10:00       53.5
2013/178-08:20:00       56.7
2013/178-08:30:00       58.8
2013/178-08:40:00       59.2
2013/178-08:50:00       59.4
2013/178-09:00:00       59.9
2013/178-09:10:00       61.0
2013/178-09:20:00       62.3
2013/178-09:30:00       64.4
2013/178-09:40:00       65.0
2013/178-09:50:00       64.3
2013/178-10:00:00       63.4
2013/178-10:10:00       62.7
2013/178-10:20:00       62.1
2013/178-10:30:00       61.7
2013/178-10:40:00       60.8
2013/178-10:50:00       59.5
2013/178-11:00:00       57.9
2013/178-11:10:00       56.5
2013/178-11:20:00       55.1
2013/178-11:30:00       53.9
2013/178-11:40:00       53.2
2013/178-11:50:00       52.7
2013/178-12:00:00       53.5
2013/178-12:10:00       54.2
2013/178-12:20:00       55.6
2013/178-12:30:00       59.4
2013/178-12:40:00       66.7
2013/178-12:50:00       74.8
2013/178-13:00:00       80.3
2013/178-13:10:00       83.0
2013/178-13:20:00       84.8
2013/178-13:30:00       86.7
2013/178-13:40:00       88.6
2013/178-13:50:00       90.7
2013/178-14:00:00       89.8
2013/178-14:10:00       87.2
2013/178-14:20:00       84.0
2013/178-14:30:00       81.1
2013/178-14:40:00       78.6
2013/178-14:50:00       76.7
2013/178-15:00:00       75.3
2013/178-15:10:00       76.7
2013/178-15:20:00       82.5
2013/178-15:30:00       97.2
2013/178-15:40:00      126.0
2013/178-15:50:00      171.7
2013/178-16:00:00      225.6
2013/178-16:10:00      281.0
2013/178-16:20:00      329.4
2013/178-16:30:00      359.9
2013/178-16:40:00      371.8
2013/178-16:50:00      374.6
2013/178-17:00:00      367.5
2013/178-17:10:00      352.5
2013/178-17:20:00      332.1
2013/178-17:30:00      306.8
2013/178-17:40:00      281.6
2013/178-17:50:00      260.5
2013/178-18:00:00      238.7
2013/178-18:10:00      219.5
2013/178-18:20:00      206.4
2013/178-18:30:00      201.2
2013/178-18:40:00      201.8
2013/178-18:50:00      208.3
2013/178-19:00:00      218.7
2013/178-19:10:00      229.9
2013/178-19:20:00      242.9
2013/178-19:30:00      258.8
2013/178-19:40:00      276.0
2013/178-19:50:00      297.3
2013/178-20:00:00      322.9
2013/178-20:10:00      349.9
2013/178-20:20:00      378.1
2013/178-20:30:00      390.6
2013/178-20:40:00      390.3
2013/178-20:50:00      392.4
2013/178-21:00:00      400.0
2013/178-21:10:00      410.0
2013/178-21:20:00      425.3
2013/178-21:30:00      449.9
2013/178-21:40:00      478.9
2013/178-21:50:00      502.4
2013/178-22:00:00      518.5
2013/178-22:10:00      522.2
2013/178-22:20:00      515.1
2013/178-22:30:00      499.2
2013/178-22:40:00      481.4
2013/178-22:50:00      475.9
2013/178-23:00:00      493.8
2013/178-23:10:00      507.7
2013/178-23:20:00      497.5
2013/178-23:30:00      496.8
2013/178-23:40:00      495.5
2013/178-23:50:00      495.4
2013/179-00:00:00      508.2
2013/179-00:10:00      523.5
2013/179-00:20:00      516.1
2013/179-00:30:00      481.9
2013/179-00:40:00      443.6
2013/179-00:50:00      453.5
2013/179-01:00:00      451.0
2013/179-01:10:00      475.6
2013/179-01:20:00      498.7
2013/179-01:30:00      506.5
2013/179-01:40:00      522.6
2013/179-01:50:00      539.7
2013/179-02:00:00      511.3
2013/179-02:10:00      467.0
2013/179-02:20:00      426.0
2013/179-02:30:00      389.8
2013/179-02:40:00      352.8
2013/179-02:50:00      308.8
2013/179-03:00:00      265.2
2013/179-03:10:00      225.3
2013/179-03:20:00      190.2
2013/179-03:30:00      160.8
2013/179-03:40:00      137.8
2013/179-03:50:00      120.0
2013/179-04:00:00      105.9
2013/179-04:10:00       93.9
2013/179-04:20:00       83.6
2013/179-04:30:00       74.9
2013/179-04:40:00       67.5
2013/179-04:50:00       61.8
2013/179-05:00:00       57.1
2013/179-05:10:00       53.2
2013/179-05:20:00       50.1
2013/179-05:30:00       48.9
2013/179-05:40:00       47.9
2013/179-05:50:00       47.3
2013/179-06:00:00       47.7
2013/179-06:10:00       49.8
2013/179-06:20:00       54.7
2013/179-06:30:00       61.6
2013/179-06:40:00       70.4
2013/179-06:50:00       79.2
2013/179-07:00:00       87.0
2013/179-07:10:00       90.2
2013/179-07:20:00       90.0
2013/179-07:30:00       89.1
2013/179-07:40:00       89.6
2013/179-07:50:00       91.7
2013/179-08:00:00       95.1
2013/179-08:10:00       99.4
2013/179-08:20:00      104.8
2013/179-08:30:00      111.0
2013/179-08:40:00      120.0
2013/179-08:50:00      133.7
2013/179-09:00:00      149.4
2013/179-09:10:00      167.2
2013/179-09:20:00      188.0
2013/179-09:30:00      209.3
2013/179-09:40:00      231.8
2013/179-09:50:00      255.5
2013/179-10:00:00      276.9
2013/179-10:10:00      293.4
2013/179-10:20:00      305.3
2013/179-10:30:00      316.1
2013/179-10:40:00      327.9
2013/179-10:50:00      340.1
2013/179-11:00:00      352.7
2013/179-11:10:00      366.6
2013/179-11:20:00      381.6
2013/179-11:30:00      397.1
2013/179-11:40:00      411.8
2013/179-11:50:00      420.3
2013/179-12:00:00      424.2
2013/179-12:10:00      434.1
2013/179-12:20:00      452.4
2013/179-12:30:00      471.8
2013/179-12:40:00      492.1
2013/179-12:50:00      515.4
2013/179-13:00:00      539.6
2013/179-13:10:00      563.0
2013/179-13:20:00      583.8
2013/179-13:30:00      598.7
2013/179-13:40:00      600.8
2013/179-13:50:00      592.4
2013/179-14:00:00      591.5
2013/179-14:10:00      600.6
2013/179-14:20:00      604.4
2013/179-14:30:00      605.8
2013/179-14:40:00      612.0
2013/179-14:50:00      623.5
2013/179-15:00:00      641.2
2013/179-15:10:00      665.8
2013/179-15:20:00      697.0
2013/179-15:30:00      725.5
2013/179-15:40:00      752.8
2013/179-15:50:00      774.6
2013/179-16:00:00      768.5
2013/179-16:10:00      759.4
2013/179-16:20:00      745.6
2013/179-16:30:00      730.3
2013/179-16:40:00      724.8
2013/179-16:50:00      729.3
2013/179-17:00:00      734.1
2013/179-17:10:00      743.1
2013/179-17:20:00      755.3
2013/179-17:30:00      781.5
2013/179-17:40:00      813.7
2013/179-17:50:00      842.4
2013/179-18:00:00      870.6
2013/179-18:10:00      895.8
2013/179-18:20:00      915.9
2013/179-18:30:00      930.3
2013/179-18:40:00      941.1
2013/179-18:50:00      948.1
2013/179-19:00:00      952.7
2013/179-19:10:00      956.9
2013/179-19:20:00      959.0
2013/179-19:30:00      954.4
2013/179-19:40:00      946.5
2013/179-19:50:00      936.9
2013/179-20:00:00      926.1
2013/179-20:10:00      914.9
2013/179-20:20:00      904.9
2013/179-20:30:00      894.8
2013/179-20:40:00      883.6
2013/179-20:50:00      872.4
2013/179-21:00:00      861.3
2013/179-21:10:00      849.9
2013/179-21:20:00      839.6
2013/179-21:30:00      831.0
2013/179-21:40:00      823.2
2013/179-21:50:00      816.4
2013/179-22:00:00      809.0
2013/179-22:10:00      800.8
2013/179-22:20:00      794.3
2013/179-22:30:00      791.4
2013/179-22:40:00      789.6
2013/179-22:50:00      788.1
2013/179-23:00:00      786.7
2013/179-23:10:00      784.1
2013/179-23:20:00      781.7
2013/179-23:30:00      781.6
2013/179-23:40:00      783.1
2013/179-23:50:00      784.4
2013/180-00:00:00      785.0
2013/180-00:10:00      783.1
2013/180-00:20:00      778.4
2013/180-00:30:00      775.2
2013/180-00:40:00      774.7
2013/180-00:50:00      774.8
2013/180-01:00:00      774.9
2013/180-01:10:00      775.5
2013/180-01:20:00      777.9
2013/180-01:30:00      779.5
2013/180-01:40:00      780.2
2013/180-01:50:00      781.3
2013/180-02:00:00      783.5
2013/180-02:10:00      785.3
2013/180-02:20:00      786.6
2013/180-02:30:00      788.3
2013/180-02:40:00      789.9
2013/180-02:50:00      788.8
2013/180-03:00:00      782.3
2013/180-03:10:00      778.8
2013/180-03:20:00      775.9
2013/180-03:30:00      774.3
2013/180-03:40:00      771.9
2013/180-03:50:00      769.3
2013/180-04:00:00      767.8
2013/180-04:10:00      767.6
2013/180-04:20:00      769.1
2013/180-04:30:00      772.0
2013/180-04:40:00      776.2
2013/180-04:50:00      785.7
2013/180-05:00:00      792.8
2013/180-05:10:00      799.1
2013/180-05:20:00      807.1
2013/180-05:30:00      811.9
2013/180-05:40:00      815.7
2013/180-05:50:00      817.8
2013/180-06:00:00      817.7
2013/180-06:10:00      819.6
2013/180-06:20:00      821.2
2013/180-06:30:00      819.4
2013/180-06:40:00      815.7
2013/180-06:50:00      812.6
2013/180-07:00:00      807.6
2013/180-07:10:00      804.8
2013/180-07:20:00      805.9
2013/180-07:30:00      806.1
2013/180-07:40:00      805.0
2013/180-07:50:00      803.4
2013/180-08:00:00      799.0
2013/180-08:10:00      792.7
2013/180-08:20:00      785.5
2013/180-08:30:00      786.2
2013/180-08:40:00      792.9
2013/180-08:50:00      800.0
2013/180-09:00:00      803.7
2013/180-09:10:00      803.2
2013/180-09:20:00      800.5
2013/180-09:30:00      799.4
2013/180-09:40:00      799.9
2013/180-09:50:00      797.5
2013/180-10:00:00      796.5
2013/180-10:10:00      800.3
2013/180-10:20:00      808.4
2013/180-10:30:00      814.3
2013/180-10:40:00      818.8
2013/180-10:50:00      825.0
2013/180-11:00:00      830.3
2013/180-11:10:00      833.7
2013/180-11:20:00      838.8
2013/180-11:30:00      838.8
2013/180-11:40:00      834.0
2013/180-11:50:00      829.4
2013/180-12:00:00      832.1
2013/180-12:10:00      831.5
2013/180-12:20:00      836.1
2013/180-12:30:00      834.3
2013/180-12:40:00      812.0
2013/180-12:50:00      773.0
2013/180-13:00:00      731.2
2013/180-13:10:00      685.3
2013/180-13:20:00      630.5
2013/180-13:30:00      571.0
2013/180-13:40:00      512.5
2013/180-13:50:00      466.2
2013/180-14:00:00      429.3
2013/180-14:10:00      405.4
2013/180-14:20:00      399.1
2013/180-14:30:00      415.0
2013/180-14:40:00      441.4
2013/180-14:50:00      471.5
2013/180-15:00:00      507.4
2013/180-15:10:00      525.1
2013/180-15:20:00      520.6
2013/180-15:30:00      522.3
2013/180-15:40:00      533.6
2013/180-15:50:00      549.0
2013/180-16:00:00      569.6
2013/180-16:10:00      592.8
2013/180-16:20:00      586.3
2013/180-16:30:00      567.8
2013/180-16:40:00      567.0
2013/180-16:50:00      574.8
2013/180-17:00:00      577.8
2013/180-17:10:00      590.2
2013/180-17:20:00      602.4
2013/180-17:30:00      584.7
2013/180-17:40:00      546.1
2013/180-17:50:00      512.4
2013/180-18:00:00      489.0
2013/180-18:10:00      468.3
2013/180-18:20:00      450.8
2013/180-18:30:00      437.2
2013/180-18:40:00      439.7
2013/180-18:50:00      456.0
2013/180-19:00:00      473.0
2013/180-19:10:00      486.4
2013/180-19:20:00      505.0
2013/180-19:30:00      525.5
2013/180-19:40:00      548.1
2013/180-19:50:00      571.5
2013/180-20:00:00      585.6
2013/180-20:10:00      580.5
2013/180-20:20:00      559.1
2013/180-20:30:00      523.5
2013/180-20:40:00      475.1
2013/180-20:50:00      425.2
2013/180-21:00:00      377.6
2013/180-21:10:00      332.5
2013/180-21:20:00      289.2
2013/180-21:30:00      249.1
2013/180-21:40:00      213.1
2013/180-21:50:00      184.9
2013/180-22:00:00      162.8
2013/180-22:10:00      151.7
2013/180-22:20:00      148.2
2013/180-22:30:00      164.0
2013/180-22:40:00      187.1
2013/180-22:50:00      235.8
2013/180-23:00:00      323.5
2013/180-23:10:00      402.9
2013/180-23:20:00      452.2
2013/180-23:30:00      475.1
2013/180-23:40:00      490.5
2013/180-23:50:00      501.7
2013/181-00:00:00      507.1
2013/181-00:10:00      520.9
2013/181-00:20:00      523.4
2013/181-00:30:00      526.8
2013/181-00:40:00      545.2
2013/181-00:50:00      545.3
2013/181-01:00:00      529.9
2013/181-01:10:00      505.3
2013/181-01:20:00      465.2
2013/181-01:30:00      418.6
2013/181-01:40:00      378.4
2013/181-01:50:00      341.7
2013/181-02:00:00      309.9
2013/181-02:10:00      290.0
2013/181-02:20:00      281.3
2013/181-02:30:00      286.1
2013/181-02:40:00      289.7
2013/181-02:50:00      268.3
2013/181-03:00:00      241.3
2013/181-03:10:00      225.5
2013/181-03:20:00      224.4
2013/181-03:30:00      234.9
2013/181-03:40:00      265.9
2013/181-03:50:00      286.4
2013/181-04:00:00      294.7
2013/181-04:10:00      281.6
2013/181-04:20:00      266.3
2013/181-04:30:00      251.2
2013/181-04:40:00      233.9
2013/181-04:50:00      214.9
2013/181-05:00:00      197.2
2013/181-05:10:00      181.9
2013/181-05:20:00      169.3
2013/181-05:30:00      151.7
2013/181-05:40:00      135.2
2013/181-05:50:00      123.4
2013/181-06:00:00      116.0
2013/181-06:10:00      111.1
2013/181-06:20:00      110.5
2013/181-06:30:00      115.4
2013/181-06:40:00      123.4
2013/181-06:50:00      122.1
2013/181-07:00:00      118.1
2013/181-07:10:00      115.8
2013/181-07:20:00      113.9
2013/181-07:30:00      109.1
2013/181-07:40:00      105.0
2013/181-07:50:00       99.8
2013/181-08:00:00       95.4
2013/181-08:10:00       91.1
2013/181-08:20:00       87.5
2013/181-08:30:00       84.5
2013/181-08:40:00       82.9
2013/181-08:50:00       83.7
2013/181-09:00:00       98.7
2013/181-09:10:00      120.4
2013/181-09:20:00      152.6
2013/181-09:30:00      189.9
2013/181-09:40:00      228.7
2013/181-09:50:00      249.9
2013/181-10:00:00      274.5
2013/181-10:10:00      290.8
2013/181-10:20:00      291.0
2013/181-10:30:00      280.5
2013/181-10:40:00      275.1
2013/181-10:50:00      275.5
2013/181-11:00:00      265.6
2013/181-11:10:00      243.5
2013/181-11:20:00      225.9
2013/181-11:30:00      213.1
2013/181-11:40:00      204.8
2013/181-11:50:00      193.8
2013/181-12:00:00      177.1
2013/181-12:10:00      162.2
2013/181-12:20:00      151.3
2013/181-12:30:00      148.6
2013/181-12:40:00      139.4
2013/181-12:50:00      128.7
2013/181-13:00:00      120.4
2013/181-13:10:00      119.0
2013/181-13:20:00      123.7
2013/181-13:30:00      140.2
2013/181-13:40:00      154.9
2013/181-13:50:00      173.2
2013/181-14:00:00      190.0
2013/181-14:10:00      206.1
2013/181-14:20:00      223.1
2013/181-14:30:00      243.6
2013/181-14:40:00      261.0
2013/181-14:50:00      277.1
2013/181-15:00:00      297.3
2013/181-15:10:00      318.7
2013/181-15:20:00      345.1
2013/181-15:30:00      371.8
2013/181-15:40:00      393.4
2013/181-15:50:00      400.7
2013/181-16:00:00      390.1
2013/181-16:10:00      373.2
2013/181-16:20:00      353.8
2013/181-16:30:00      329.4
2013/181-16:40:00      304.7
2013/181-16:50:00      286.3
2013/181-17:00:00      276.1
2013/181-17:10:00      290.9
2013/181-17:20:00      314.2
2013/181-17:30:00      324.9
2013/181-17:40:00      327.0
2013/181-17:50:00      333.9
2013/181-18:00:00      347.6
2013/181-18:10:00      363.1
2013/181-18:20:00      369.3
2013/181-18:30:00      381.9
2013/181-18:40:00      404.9
2013/181-18:50:00      417.5
2013/181-19:00:00      415.6
2013/181-19:10:00      396.8
2013/181-19:20:00      372.6
2013/181-19:30:00      352.7
2013/181-19:40:00      346.0
2013/181-19:50:00      372.2
2013/181-20:00:00      413.7
2013/181-20:10:00      453.8
2013/181-20:20:00      488.5
2013/181-20:30:00      517.8
2013/181-20:40:00      540.2
2013/181-20:50:00      551.9
2013/181-21:00:00      559.3
2013/181-21:10:00      562.7
2013/181-21:20:00      553.3
2013/181-21:30:00      529.1
2013/181-21:40:00      498.6
2013/181-21:50:00      469.6
2013/181-22:00:00      444.6
2013/181-22:10:00      427.5
2013/181-22:20:00      419.1
2013/181-22:30:00      412.6
2013/181-22:40:00      412.9
2013/181-22:50:00      424.3
2013/181-23:00:00      440.3
2013/181-23:10:00      454.6
2013/181-23:20:00      465.1
2013/181-23:30:00      471.1
2013/181-23:40:00      476.1
2013/181-23:50:00      479.2
